Academic Year,LEA Number,LEA Name,School Number,School Name,Grade Title,Enrolled Count,Create Date
2010,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 3,67,20111104
2010,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 4,62,20111104
2010,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 5,69,20111104
2010,02,Anne Arundel,1092,Brooklyn Park Elementary,Total Enrollment,403,20111104
2010,02,Anne Arundel,1102,Ferndale Early Education Center,Prekindergarten,72,20111104
2010,02,Anne Arundel,1102,Ferndale Early Education Center,Kindergarten,50,20111104
2010,02,Anne Arundel,1102,Ferndale Early Education Center,Total Enrollment,122,20111104
2010,02,Anne Arundel,1112,George T. Cromwell Elementary,Grade 1,48,20111104
2010,02,Anne Arundel,1112,George T. Cromwell Elementary,Grade 2,43,20111104
2010,02,Anne Arundel,1112,George T. Cromwell Elementary,Grade 3,58,20111104
2010,02,Anne Arundel,1112,George T. Cromwell Elementary,Grade 4,48,20111104
2010,02,Anne Arundel,1112,George T. Cromwell Elementary,Grade 5,49,20111104
2010,02,Anne Arundel,1112,George T. Cromwell Elementary,Total Enrollment,246,20111104
2010,02,Anne Arundel,1122,Freetown Elementary,Prekindergarten,40,20111104
2010,02,Anne Arundel,1122,Freetown Elementary,Kindergarten,69,20111104
2010,02,Anne Arundel,1122,Freetown Elementary,Grade 1,67,20111104
2010,02,Anne Arundel,1122,Freetown Elementary,Grade 2,85,20111104
2010,02,Anne Arundel,1122,Freetown Elementary,Grade 3,62,20111104
2010,02,Anne Arundel,1122,Freetown Elementary,Grade 4,70,20111104
2010,02,Anne Arundel,1122,Freetown Elementary,Grade 5,45,20111104
2010,02,Anne Arundel,1122,Freetown Elementary,Total Enrollment,438,20111104
2010,02,Anne Arundel,1132,Glendale Elementary,Prekindergarten,36,20111104
2010,02,Anne Arundel,1132,Glendale Elementary,Kindergarten,61,20111104
2010,02,Anne Arundel,1132,Glendale Elementary,Grade 1,64,20111104
2010,02,Anne Arundel,1132,Glendale Elementary,Grade 2,77,20111104
2010,02,Anne Arundel,1132,Glendale Elementary,Grade 3,63,20111104
2010,02,Anne Arundel,1132,Glendale Elementary,Grade 4,78,20111104
2010,02,Anne Arundel,1132,Glendale Elementary,Grade 5,59,20111104
2010,02,Anne Arundel,1132,Glendale Elementary,Total Enrollment,438,20111104
2010,02,Anne Arundel,1142,Hilltop Elementary,Kindergarten,82,20111104
2010,02,Anne Arundel,1142,Hilltop Elementary,Grade 1,97,20111104
2010,02,Anne Arundel,1142,Hilltop Elementary,Grade 2,79,20111104
2010,02,Anne Arundel,1142,Hilltop Elementary,Grade 3,95,20111104
2010,02,Anne Arundel,1142,Hilltop Elementary,Grade 4,82,20111104
2010,02,Anne Arundel,1142,Hilltop Elementary,Grade 5,92,20111104
2010,02,Anne Arundel,1142,Hilltop Elementary,Total Enrollment,527,20111104
2010,02,Anne Arundel,1152,Linthicum Elementary,Kindergarten,69,20111104
2010,02,Anne Arundel,1152,Linthicum Elementary,Grade 1,68,20111104
2010,02,Anne Arundel,1152,Linthicum Elementary,Grade 2,72,20111104
2010,02,Anne Arundel,1152,Linthicum Elementary,Grade 3,63,20111104
2010,02,Anne Arundel,1152,Linthicum Elementary,Grade 4,72,20111104
2010,02,Anne Arundel,1152,Linthicum Elementary,Grade 5,64,20111104
2010,02,Anne Arundel,1152,Linthicum Elementary,Total Enrollment,408,20111104
2010,02,Anne Arundel,1162,Marley Elementary,Prekindergarten,56,20111104
2010,02,Anne Arundel,1162,Marley Elementary,Kindergarten,82,20111104
2010,02,Anne Arundel,1162,Marley Elementary,Grade 1,62,20111104
2010,02,Anne Arundel,1162,Marley Elementary,Grade 2,68,20111104
2010,02,Anne Arundel,1162,Marley Elementary,Grade 3,89,20111104
2010,02,Anne Arundel,1162,Marley Elementary,Grade 4,68,20111104
2010,02,Anne Arundel,1162,Marley Elementary,Grade 5,78,20111104
2010,02,Anne Arundel,1162,Marley Elementary,Total Enrollment,503,20111104
2010,02,Anne Arundel,1172,North Glen Elementary,Prekindergarten,38,20111104
2010,02,Anne Arundel,1172,North Glen Elementary,Kindergarten,30,20111104
2010,02,Anne Arundel,1172,North Glen Elementary,Grade 1,42,20111104
2010,02,Anne Arundel,1172,North Glen Elementary,Grade 2,32,20111104
2010,02,Anne Arundel,1172,North Glen Elementary,Grade 3,30,20111104
2010,02,Anne Arundel,1172,North Glen Elementary,Grade 4,36,20111104
2010,02,Anne Arundel,1172,North Glen Elementary,Grade 5,29,20111104
2010,02,Anne Arundel,1172,North Glen Elementary,Total Enrollment,237,20111104
2010,02,Anne Arundel,1182,Oakwood Elementary,Prekindergarten,75,20111104
2010,02,Anne Arundel,1182,Oakwood Elementary,Kindergarten,33,20111104
2010,02,Anne Arundel,1182,Oakwood Elementary,Grade 1,40,20111104
2010,02,Anne Arundel,1182,Oakwood Elementary,Grade 2,37,20111104
2010,02,Anne Arundel,1182,Oakwood Elementary,Grade 3,31,20111104
2010,02,Anne Arundel,1182,Oakwood Elementary,Grade 4,40,20111104
2010,02,Anne Arundel,1182,Oakwood Elementary,Grade 5,36,20111104
2010,02,Anne Arundel,1182,Oakwood Elementary,Total Enrollment,292,20111104
2010,02,Anne Arundel,1192,Overlook Elementary,Kindergarten,32,20111104
2010,02,Anne Arundel,1192,Overlook Elementary,Grade 1,47,20111104
2010,02,Anne Arundel,1192,Overlook Elementary,Grade 2,35,20111104
2010,02,Anne Arundel,1192,Overlook Elementary,Grade 3,29,20111104
2010,02,Anne Arundel,1192,Overlook Elementary,Grade 4,35,20111104
2010,02,Anne Arundel,1192,Overlook Elementary,Grade 5,34,20111104
2010,02,Anne Arundel,1192,Overlook Elementary,Total Enrollment,212,20111104
2010,02,Anne Arundel,1202,Park Elementary,Prekindergarten,35,20111104
2010,02,Anne Arundel,1202,Park Elementary,Kindergarten,62,20111104
2010,02,Anne Arundel,1202,Park Elementary,Grade 1,49,20111104
2010,02,Anne Arundel,1202,Park Elementary,Grade 2,60,20111104
2010,02,Anne Arundel,1202,Park Elementary,Grade 3,49,20111104
2010,02,Anne Arundel,1202,Park Elementary,Grade 4,72,20111104
2010,02,Anne Arundel,1202,Park Elementary,Grade 5,55,20111104
2010,02,Anne Arundel,1202,Park Elementary,Total Enrollment,382,20111104
2010,02,Anne Arundel,1212,Point Pleasant Elementary,Prekindergarten,38,20111104
2010,02,Anne Arundel,1212,Point Pleasant Elementary,Kindergarten,79,20111104
2010,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 1,87,20111104
2010,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 2,77,20111104
2010,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 3,75,20111104
2010,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 4,77,20111104
2010,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 5,74,20111104
2010,02,Anne Arundel,1212,Point Pleasant Elementary,Total Enrollment,507,20111104
2010,02,Anne Arundel,1232,Quarterfield Elementary,Prekindergarten,52,20111104
2010,02,Anne Arundel,1232,Quarterfield Elementary,Kindergarten,62,20111104
2010,02,Anne Arundel,1232,Quarterfield Elementary,Grade 1,65,20111104
2010,02,Anne Arundel,1232,Quarterfield Elementary,Grade 2,65,20111104
2010,02,Anne Arundel,1232,Quarterfield Elementary,Grade 3,62,20111104
2010,02,Anne Arundel,1232,Quarterfield Elementary,Grade 4,67,20111104
2010,02,Anne Arundel,1232,Quarterfield Elementary,Grade 5,63,20111104
2010,02,Anne Arundel,1232,Quarterfield Elementary,Total Enrollment,436,20111104
2010,02,Anne Arundel,1242,Richard Henry Lee Elementary,Kindergarten,86,20111104
2010,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 1,86,20111104
2010,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 2,82,20111104
2010,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 3,80,20111104
2010,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 4,74,20111104
2010,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 5,74,20111104
2010,02,Anne Arundel,1242,Richard Henry Lee Elementary,Total Enrollment,482,20111104
2010,02,Anne Arundel,1262,Woodside Elementary,Prekindergarten,36,20111104
2010,02,Anne Arundel,1262,Woodside Elementary,Kindergarten,39,20111104
2010,02,Anne Arundel,1262,Woodside Elementary,Grade 1,39,20111104
2010,02,Anne Arundel,1262,Woodside Elementary,Grade 2,42,20111104
2010,02,Anne Arundel,1262,Woodside Elementary,Grade 3,49,20111104
2010,02,Anne Arundel,1262,Woodside Elementary,Grade 4,57,20111104
2010,02,Anne Arundel,1262,Woodside Elementary,Grade 5,50,20111104
2010,02,Anne Arundel,1262,Woodside Elementary,Total Enrollment,312,20111104
2010,02,Anne Arundel,1274,Marley Glen School,Prekindergarten,63,20111104
2010,02,Anne Arundel,1274,Marley Glen School,Kindergarten,10,20111104
2010,02,Anne Arundel,1274,Marley Glen School,Grade 1,*,20111104
2010,02,Anne Arundel,1274,Marley Glen School,Grade 2,*,20111104
2010,02,Anne Arundel,1274,Marley Glen School,Grade 3,*,20111104
2010,02,Anne Arundel,1274,Marley Glen School,Grade 4,*,20111104
2010,02,Anne Arundel,1274,Marley Glen School,Grade 5,*,20111104
2010,02,Anne Arundel,1274,Marley Glen School,Grade 6,*,20111104
2010,02,Anne Arundel,1274,Marley Glen School,Grade 7,*,20111104
2010,02,Anne Arundel,1274,Marley Glen School,Grade 8,*,20111104
2010,02,Anne Arundel,1274,Marley Glen School,Grade 9,*,20111104
2010,02,Anne Arundel,1274,Marley Glen School,Grade 10,*,20111104
2010,02,Anne Arundel,1274,Marley Glen School,Grade 11,14,20111104
2010,02,Anne Arundel,1274,Marley Glen School,Grade 12,*,20111104
2010,02,Anne Arundel,1274,Marley Glen School,Total Enrollment,129,20111104
2010,02,Anne Arundel,1313,Glen Burnie Evening High,Grade 9,13,20111104
2010,02,Anne Arundel,1313,Glen Burnie Evening High,Grade 10,24,20111104
2010,02,Anne Arundel,1313,Glen Burnie Evening High,Grade 11,20,20111104
2010,02,Anne Arundel,1313,Glen Burnie Evening High,Grade 12,32,20111104
2010,02,Anne Arundel,1313,Glen Burnie Evening High,Total Enrollment,89,20111104
2010,02,Anne Arundel,1323,North County High,Grade 9,604,20111104
2010,02,Anne Arundel,1323,North County High,Grade 10,573,20111104
2010,02,Anne Arundel,1323,North County High,Grade 11,440,20111104
2010,02,Anne Arundel,1323,North County High,Grade 12,363,20111104
2010,02,Anne Arundel,1323,North County High,Total Enrollment,1980,20111104
2010,02,Anne Arundel,2013,Severna Park High,Grade 9,509,20111104
2010,02,Anne Arundel,2013,Severna Park High,Grade 10,494,20111104
2010,02,Anne Arundel,2013,Severna Park High,Grade 11,477,20111104
2010,02,Anne Arundel,2013,Severna Park High,Grade 12,443,20111104
2010,02,Anne Arundel,2013,Severna Park High,Total Enrollment,1923,20111104
2010,02,Anne Arundel,2023,Northeast High,Grade 9,378,20111104
2010,02,Anne Arundel,2023,Northeast High,Grade 10,371,20111104
2010,02,Anne Arundel,2023,Northeast High,Grade 11,324,20111104
2010,02,Anne Arundel,2023,Northeast High,Grade 12,315,20111104
2010,02,Anne Arundel,2023,Northeast High,Total Enrollment,1388,20111104
2010,02,Anne Arundel,2033,George Fox Middle,Grade 6,306,20111104
2010,02,Anne Arundel,2033,George Fox Middle,Grade 7,283,20111104
2010,02,Anne Arundel,2033,George Fox Middle,Grade 8,293,20111104
2010,02,Anne Arundel,2033,George Fox Middle,Total Enrollment,882,20111104
2010,02,Anne Arundel,2043,Severna Park Middle,Grade 6,490,20111104
2010,02,Anne Arundel,2043,Severna Park Middle,Grade 7,487,20111104
2010,02,Anne Arundel,2043,Severna Park Middle,Grade 8,511,20111104
2010,02,Anne Arundel,2043,Severna Park Middle,Total Enrollment,1488,20111104
2010,02,Anne Arundel,2052,Arnold Elementary,Kindergarten,69,20111104
2010,02,Anne Arundel,2052,Arnold Elementary,Grade 1,75,20111104
2010,02,Anne Arundel,2052,Arnold Elementary,Grade 2,89,20111104
2010,02,Anne Arundel,2052,Arnold Elementary,Grade 3,70,20111104
2010,02,Anne Arundel,2052,Arnold Elementary,Grade 4,84,20111104
2010,02,Anne Arundel,2052,Arnold Elementary,Grade 5,75,20111104
2010,02,Anne Arundel,2052,Arnold Elementary,Total Enrollment,462,20111104
2010,02,Anne Arundel,2062,Belvedere Elementary,Prekindergarten,41,20111104
2010,02,Anne Arundel,2062,Belvedere Elementary,Kindergarten,76,20111104
2010,02,Anne Arundel,2062,Belvedere Elementary,Grade 1,69,20111104
2010,02,Anne Arundel,2062,Belvedere Elementary,Grade 2,69,20111104
2010,02,Anne Arundel,2062,Belvedere Elementary,Grade 3,95,20111104
2010,02,Anne Arundel,2062,Belvedere Elementary,Grade 4,75,20111104
2010,02,Anne Arundel,2062,Belvedere Elementary,Grade 5,80,20111104
2010,02,Anne Arundel,2062,Belvedere Elementary,Total Enrollment,505,20111104
2010,02,Anne Arundel,2072,Benfield Elementary,Prekindergarten,18,20111104
2010,02,Anne Arundel,2072,Benfield Elementary,Kindergarten,67,20111104
2010,02,Anne Arundel,2072,Benfield Elementary,Grade 1,78,20111104
2010,02,Anne Arundel,2072,Benfield Elementary,Grade 2,68,20111104
2010,02,Anne Arundel,2072,Benfield Elementary,Grade 3,69,20111104
2010,02,Anne Arundel,2072,Benfield Elementary,Grade 4,110,20111104
2010,02,Anne Arundel,2072,Benfield Elementary,Grade 5,60,20111104
2010,02,Anne Arundel,2072,Benfield Elementary,Total Enrollment,470,20111104
2010,02,Anne Arundel,2082,Bodkin Elementary,Kindergarten,85,20111104
2010,02,Anne Arundel,2082,Bodkin Elementary,Grade 1,97,20111104
2010,02,Anne Arundel,2082,Bodkin Elementary,Grade 2,104,20111104
2010,02,Anne Arundel,2082,Bodkin Elementary,Grade 3,104,20111104
2010,02,Anne Arundel,2082,Bodkin Elementary,Grade 4,104,20111104
2010,02,Anne Arundel,2082,Bodkin Elementary,Grade 5,95,20111104
2010,02,Anne Arundel,2082,Bodkin Elementary,Total Enrollment,589,20111104
2010,02,Anne Arundel,2092,Cape St. Claire Elementary,Kindergarten,127,20111104
2010,02,Anne Arundel,2092,Cape St. Claire Elementary,Grade 1,128,20111104
