Academic Year,LEA Number,LEA Name,School Number,School Name,Grade Title,Enrolled Count,Create Date
2006,01,Allegany,1301,Mount Savage Middle,Total Enrollment,440,20120327
2006,01,Allegany,1302,Mt. Savage Elementary,Kindergarten,24,20120327
2006,01,Allegany,1302,Mt. Savage Elementary,Grade 1,36,20120327
2006,01,Allegany,1302,Mt. Savage Elementary,Grade 2,54,20120327
2006,01,Allegany,1302,Mt. Savage Elementary,Grade 3,41,20120327
2006,01,Allegany,1302,Mt. Savage Elementary,Grade 4,42,20120327
2006,01,Allegany,1302,Mt. Savage Elementary,Grade 5,49,20120327
2006,01,Allegany,1302,Mt. Savage Elementary,Total Enrollment,246,20120327
2006,01,Allegany,2402,Beall High,Grade 9,182,20120327
2006,01,Allegany,2402,Beall High,Grade 10,159,20120327
2006,01,Allegany,2402,Beall High,Grade 11,163,20120327
2006,01,Allegany,2402,Beall High,Grade 12,178,20120327
2006,01,Allegany,2402,Beall High,Total Enrollment,682,20120327
2006,01,Allegany,2801,Beall Elementary,Prekindergarten,86,20120327
2006,01,Allegany,2801,Beall Elementary,Kindergarten,61,20120327
2006,01,Allegany,2801,Beall Elementary,Grade 1,38,20120327
2006,01,Allegany,2801,Beall Elementary,Grade 2,41,20120327
2006,01,Allegany,2801,Beall Elementary,Grade 3,54,20120327
2006,01,Allegany,2801,Beall Elementary,Grade 4,37,20120327
2006,01,Allegany,2801,Beall Elementary,Grade 5,42,20120327
2006,01,Allegany,2801,Beall Elementary,Total Enrollment,359,20120327
2006,01,Allegany,2901,Cash Valley Elementary,Prekindergarten,37,20120327
2006,01,Allegany,2901,Cash Valley Elementary,Kindergarten,40,20120327
2006,01,Allegany,2901,Cash Valley Elementary,Grade 1,36,20120327
2006,01,Allegany,2901,Cash Valley Elementary,Grade 2,38,20120327
2006,01,Allegany,2901,Cash Valley Elementary,Grade 3,35,20120327
2006,01,Allegany,2901,Cash Valley Elementary,Grade 4,45,20120327
2006,01,Allegany,2901,Cash Valley Elementary,Grade 5,44,20120327
2006,01,Allegany,2901,Cash Valley Elementary,Total Enrollment,275,20120327
2006,01,Allegany,2902,Parkside Elementary,Prekindergarten,18,20120327
2006,01,Allegany,2902,Parkside Elementary,Kindergarten,36,20120327
2006,01,Allegany,2902,Parkside Elementary,Grade 1,43,20120327
2006,01,Allegany,2902,Parkside Elementary,Grade 2,50,20120327
2006,01,Allegany,2902,Parkside Elementary,Grade 3,37,20120327
2006,01,Allegany,2902,Parkside Elementary,Grade 4,43,20120327
2006,01,Allegany,2902,Parkside Elementary,Grade 5,41,20120327
2006,01,Allegany,2902,Parkside Elementary,Total Enrollment,268,20120327
2006,01,Allegany,5555,Transition Program at Frostburg,Grade 12,*,20120327
2006,01,Allegany,5555,Transition Program at Frostburg,Total Enrollment,*,20120327
2006,01,Allegany,5556,Transition Program at Cumberland,Grade 12,15,20120327
2006,01,Allegany,5556,Transition Program at Cumberland,Total Enrollment,15,20120327
2006,01,Allegany,7777,Allegany County Home & Hospital,Kindergarten,*,20120327
2006,01,Allegany,7777,Allegany County Home & Hospital,Grade 9,*,20120327
2006,01,Allegany,7777,Allegany County Home & Hospital,Grade 10,*,20120327
2006,01,Allegany,7777,Allegany County Home & Hospital,Grade 11,*,20120327
2006,01,Allegany,7777,Allegany County Home & Hospital,Grade 12,*,20120327
2006,01,Allegany,7777,Allegany County Home & Hospital,Total Enrollment,17,20120327
2006,01,Allegany,A,All Allegany Schools,Prekindergarten,402,20120327
2006,01,Allegany,A,All Allegany Schools,Kindergarten,643,20120327
2006,01,Allegany,A,All Allegany Schools,Elementary,3282,20120327
2006,01,Allegany,A,All Allegany Schools,Middle School,2176,20120327
2006,01,Allegany,A,All Allegany Schools,High School,3212,20120327
2006,01,Allegany,A,All Allegany Schools,Total Enrollment,9715,20120327
2006,02,Anne Arundel,1023,Brooklyn Park Middle,Grade 6,181,20120327
2006,02,Anne Arundel,1023,Brooklyn Park Middle,Grade 7,186,20120327
2006,02,Anne Arundel,1023,Brooklyn Park Middle,Grade 8,207,20120327
2006,02,Anne Arundel,1023,Brooklyn Park Middle,Total Enrollment,574,20120327
2006,02,Anne Arundel,1033,Glen Burnie Senior,Grade 9,620,20120327
2006,02,Anne Arundel,1033,Glen Burnie Senior,Grade 10,595,20120327
2006,02,Anne Arundel,1033,Glen Burnie Senior,Grade 11,515,20120327
2006,02,Anne Arundel,1033,Glen Burnie Senior,Grade 12,414,20120327
2006,02,Anne Arundel,1033,Glen Burnie Senior,Total Enrollment,2144,20120327
2006,02,Anne Arundel,1043,Corkran Middle School,Grade 6,245,20120327
2006,02,Anne Arundel,1043,Corkran Middle School,Grade 7,243,20120327
2006,02,Anne Arundel,1043,Corkran Middle School,Grade 8,265,20120327
2006,02,Anne Arundel,1043,Corkran Middle School,Total Enrollment,753,20120327
2006,02,Anne Arundel,1053,Lindale Middle,Grade 6,308,20120327
2006,02,Anne Arundel,1053,Lindale Middle,Grade 7,321,20120327
2006,02,Anne Arundel,1053,Lindale Middle,Grade 8,323,20120327
2006,02,Anne Arundel,1053,Lindale Middle,Total Enrollment,952,20120327
2006,02,Anne Arundel,1063,Marley Middle,Grade 6,279,20120327
2006,02,Anne Arundel,1063,Marley Middle,Grade 7,276,20120327
2006,02,Anne Arundel,1063,Marley Middle,Grade 8,281,20120327
2006,02,Anne Arundel,1063,Marley Middle,Total Enrollment,836,20120327
2006,02,Anne Arundel,1082,Belle Grove Elementary,Kindergarten,28,20120327
2006,02,Anne Arundel,1082,Belle Grove Elementary,Grade 1,16,20120327
2006,02,Anne Arundel,1082,Belle Grove Elementary,Grade 2,22,20120327
2006,02,Anne Arundel,1082,Belle Grove Elementary,Grade 3,31,20120327
2006,02,Anne Arundel,1082,Belle Grove Elementary,Grade 4,30,20120327
2006,02,Anne Arundel,1082,Belle Grove Elementary,Grade 5,34,20120327
2006,02,Anne Arundel,1082,Belle Grove Elementary,Total Enrollment,161,20120327
2006,02,Anne Arundel,1092,Brooklyn Park Elementary,Kindergarten,57,20120327
2006,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 1,53,20120327
2006,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 2,56,20120327
2006,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 3,61,20120327
2006,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 4,55,20120327
2006,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 5,73,20120327
2006,02,Anne Arundel,1092,Brooklyn Park Elementary,Total Enrollment,355,20120327
2006,02,Anne Arundel,1102,Ferndale Early Childhood Center,Prekindergarten,20,20120327
2006,02,Anne Arundel,1102,Ferndale Early Childhood Center,Kindergarten,46,20120327
2006,02,Anne Arundel,1102,Ferndale Early Childhood Center,Total Enrollment,66,20120327
2006,02,Anne Arundel,1112,George Cromwell Elementary,Grade 1,66,20120327
2006,02,Anne Arundel,1112,George Cromwell Elementary,Grade 2,57,20120327
2006,02,Anne Arundel,1112,George Cromwell Elementary,Grade 3,40,20120327
2006,02,Anne Arundel,1112,George Cromwell Elementary,Grade 4,54,20120327
2006,02,Anne Arundel,1112,George Cromwell Elementary,Grade 5,67,20120327
2006,02,Anne Arundel,1112,George Cromwell Elementary,Total Enrollment,284,20120327
2006,02,Anne Arundel,1122,Freetown Elementary,Prekindergarten,48,20120327
2006,02,Anne Arundel,1122,Freetown Elementary,Kindergarten,65,20120327
2006,02,Anne Arundel,1122,Freetown Elementary,Grade 1,52,20120327
2006,02,Anne Arundel,1122,Freetown Elementary,Grade 2,47,20120327
2006,02,Anne Arundel,1122,Freetown Elementary,Grade 3,64,20120327
2006,02,Anne Arundel,1122,Freetown Elementary,Grade 4,59,20120327
2006,02,Anne Arundel,1122,Freetown Elementary,Grade 5,48,20120327
2006,02,Anne Arundel,1122,Freetown Elementary,Total Enrollment,383,20120327
2006,02,Anne Arundel,1132,Glendale Elementary,Prekindergarten,40,20120327
2006,02,Anne Arundel,1132,Glendale Elementary,Kindergarten,74,20120327
2006,02,Anne Arundel,1132,Glendale Elementary,Grade 1,63,20120327
2006,02,Anne Arundel,1132,Glendale Elementary,Grade 2,77,20120327
2006,02,Anne Arundel,1132,Glendale Elementary,Grade 3,57,20120327
2006,02,Anne Arundel,1132,Glendale Elementary,Grade 4,80,20120327
2006,02,Anne Arundel,1132,Glendale Elementary,Grade 5,85,20120327
2006,02,Anne Arundel,1132,Glendale Elementary,Total Enrollment,476,20120327
2006,02,Anne Arundel,1142,Hilltop Elementary,Prekindergarten,40,20120327
2006,02,Anne Arundel,1142,Hilltop Elementary,Kindergarten,91,20120327
2006,02,Anne Arundel,1142,Hilltop Elementary,Grade 1,89,20120327
2006,02,Anne Arundel,1142,Hilltop Elementary,Grade 2,101,20120327
2006,02,Anne Arundel,1142,Hilltop Elementary,Grade 3,91,20120327
2006,02,Anne Arundel,1142,Hilltop Elementary,Grade 4,80,20120327
2006,02,Anne Arundel,1142,Hilltop Elementary,Grade 5,84,20120327
2006,02,Anne Arundel,1142,Hilltop Elementary,Total Enrollment,576,20120327
2006,02,Anne Arundel,1152,Linthicum Elementary,Kindergarten,55,20120327
2006,02,Anne Arundel,1152,Linthicum Elementary,Grade 1,60,20120327
2006,02,Anne Arundel,1152,Linthicum Elementary,Grade 2,71,20120327
2006,02,Anne Arundel,1152,Linthicum Elementary,Grade 3,67,20120327
2006,02,Anne Arundel,1152,Linthicum Elementary,Grade 4,65,20120327
2006,02,Anne Arundel,1152,Linthicum Elementary,Grade 5,71,20120327
2006,02,Anne Arundel,1152,Linthicum Elementary,Total Enrollment,389,20120327
2006,02,Anne Arundel,1162,Marley Elementary,Prekindergarten,62,20120327
2006,02,Anne Arundel,1162,Marley Elementary,Kindergarten,68,20120327
2006,02,Anne Arundel,1162,Marley Elementary,Grade 1,81,20120327
2006,02,Anne Arundel,1162,Marley Elementary,Grade 2,72,20120327
2006,02,Anne Arundel,1162,Marley Elementary,Grade 3,77,20120327
2006,02,Anne Arundel,1162,Marley Elementary,Grade 4,70,20120327
2006,02,Anne Arundel,1162,Marley Elementary,Grade 5,72,20120327
2006,02,Anne Arundel,1162,Marley Elementary,Total Enrollment,502,20120327
2006,02,Anne Arundel,1172,North Glen Elementary,Prekindergarten,20,20120327
2006,02,Anne Arundel,1172,North Glen Elementary,Kindergarten,35,20120327
2006,02,Anne Arundel,1172,North Glen Elementary,Grade 1,38,20120327
2006,02,Anne Arundel,1172,North Glen Elementary,Grade 2,31,20120327
2006,02,Anne Arundel,1172,North Glen Elementary,Grade 3,39,20120327
2006,02,Anne Arundel,1172,North Glen Elementary,Grade 4,28,20120327
2006,02,Anne Arundel,1172,North Glen Elementary,Grade 5,40,20120327
2006,02,Anne Arundel,1172,North Glen Elementary,Total Enrollment,231,20120327
2006,02,Anne Arundel,1182,Oakwood Elementary,Prekindergarten,13,20120327
2006,02,Anne Arundel,1182,Oakwood Elementary,Kindergarten,49,20120327
2006,02,Anne Arundel,1182,Oakwood Elementary,Grade 1,27,20120327
2006,02,Anne Arundel,1182,Oakwood Elementary,Grade 2,28,20120327
2006,02,Anne Arundel,1182,Oakwood Elementary,Grade 3,36,20120327
2006,02,Anne Arundel,1182,Oakwood Elementary,Grade 4,32,20120327
2006,02,Anne Arundel,1182,Oakwood Elementary,Grade 5,42,20120327
2006,02,Anne Arundel,1182,Oakwood Elementary,Total Enrollment,227,20120327
2006,02,Anne Arundel,1192,Overlook Elementary,Prekindergarten,17,20120327
2006,02,Anne Arundel,1192,Overlook Elementary,Kindergarten,25,20120327
2006,02,Anne Arundel,1192,Overlook Elementary,Grade 1,36,20120327
2006,02,Anne Arundel,1192,Overlook Elementary,Grade 2,51,20120327
2006,02,Anne Arundel,1192,Overlook Elementary,Grade 3,41,20120327
2006,02,Anne Arundel,1192,Overlook Elementary,Grade 4,35,20120327
2006,02,Anne Arundel,1192,Overlook Elementary,Grade 5,40,20120327
2006,02,Anne Arundel,1192,Overlook Elementary,Total Enrollment,245,20120327
2006,02,Anne Arundel,1202,Park Elementary,Prekindergarten,40,20120327
2006,02,Anne Arundel,1202,Park Elementary,Kindergarten,59,20120327
2006,02,Anne Arundel,1202,Park Elementary,Grade 1,68,20120327
2006,02,Anne Arundel,1202,Park Elementary,Grade 2,60,20120327
2006,02,Anne Arundel,1202,Park Elementary,Grade 3,60,20120327
2006,02,Anne Arundel,1202,Park Elementary,Grade 4,74,20120327
2006,02,Anne Arundel,1202,Park Elementary,Grade 5,56,20120327
2006,02,Anne Arundel,1202,Park Elementary,Total Enrollment,417,20120327
2006,02,Anne Arundel,1212,Point Pleasant Elementary,Prekindergarten,38,20120327
2006,02,Anne Arundel,1212,Point Pleasant Elementary,Kindergarten,80,20120327
2006,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 1,96,20120327
2006,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 2,76,20120327
2006,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 3,73,20120327
2006,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 4,77,20120327
2006,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 5,94,20120327
2006,02,Anne Arundel,1212,Point Pleasant Elementary,Total Enrollment,534,20120327
2006,02,Anne Arundel,1232,Quarterfield Elementary,Prekindergarten,17,20120327
2006,02,Anne Arundel,1232,Quarterfield Elementary,Kindergarten,55,20120327
2006,02,Anne Arundel,1232,Quarterfield Elementary,Grade 1,60,20120327
2006,02,Anne Arundel,1232,Quarterfield Elementary,Grade 2,58,20120327
2006,02,Anne Arundel,1232,Quarterfield Elementary,Grade 3,76,20120327
2006,02,Anne Arundel,1232,Quarterfield Elementary,Grade 4,80,20120327
2006,02,Anne Arundel,1232,Quarterfield Elementary,Grade 5,66,20120327
2006,02,Anne Arundel,1232,Quarterfield Elementary,Total Enrollment,412,20120327
2006,02,Anne Arundel,1242,Richard Henry Lee Elementary,Kindergarten,75,20120327
2006,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 1,81,20120327
2006,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 2,72,20120327
2006,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 3,80,20120327
2006,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 4,78,20120327
2006,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 5,85,20120327
2006,02,Anne Arundel,1242,Richard Henry Lee Elementary,Total Enrollment,471,20120327
2006,02,Anne Arundel,1262,Woodside Elementary,Prekindergarten,40,20120327
2006,02,Anne Arundel,1262,Woodside Elementary,Kindergarten,50,20120327
2006,02,Anne Arundel,1262,Woodside Elementary,Grade 1,48,20120327
2006,02,Anne Arundel,1262,Woodside Elementary,Grade 2,31,20120327
2006,02,Anne Arundel,1262,Woodside Elementary,Grade 3,38,20120327
2006,02,Anne Arundel,1262,Woodside Elementary,Grade 4,42,20120327
2006,02,Anne Arundel,1262,Woodside Elementary,Grade 5,40,20120327
2006,02,Anne Arundel,1262,Woodside Elementary,Total Enrollment,289,20120327
2006,02,Anne Arundel,1274,Marley Glen School,Prekindergarten,48,20120327
2006,02,Anne Arundel,1274,Marley Glen School,Kindergarten,15,20120327
2006,02,Anne Arundel,1274,Marley Glen School,Grade 1,*,20120327
2006,02,Anne Arundel,1274,Marley Glen School,Grade 2,*,20120327
2006,02,Anne Arundel,1274,Marley Glen School,Grade 3,*,20120327
2006,02,Anne Arundel,1274,Marley Glen School,Grade 4,*,20120327
2006,02,Anne Arundel,1274,Marley Glen School,Grade 5,*,20120327
2006,02,Anne Arundel,1274,Marley Glen School,Grade 6,*,20120327
2006,02,Anne Arundel,1274,Marley Glen School,Grade 7,*,20120327
2006,02,Anne Arundel,1274,Marley Glen School,Grade 8,*,20120327
2006,02,Anne Arundel,1274,Marley Glen School,Grade 9,*,20120327
2006,02,Anne Arundel,1274,Marley Glen School,Grade 10,*,20120327
2006,02,Anne Arundel,1274,Marley Glen School,Grade 11,10,20120327
2006,02,Anne Arundel,1274,Marley Glen School,Grade 12,*,20120327
2006,02,Anne Arundel,1274,Marley Glen School,Total Enrollment,127,20120327
2006,02,Anne Arundel,1313,Glen Burnie Evening High,Grade 9,*,20120327
2006,02,Anne Arundel,1313,Glen Burnie Evening High,Grade 10,*,20120327
2006,02,Anne Arundel,1313,Glen Burnie Evening High,Grade 11,*,20120327
2006,02,Anne Arundel,1313,Glen Burnie Evening High,Grade 12,30,20120327
2006,02,Anne Arundel,1313,Glen Burnie Evening High,Total Enrollment,46,20120327
2006,02,Anne Arundel,1323,North County High,Grade 9,639,20120327
2006,02,Anne Arundel,1323,North County High,Grade 10,535,20120327
2006,02,Anne Arundel,1323,North County High,Grade 11,485,20120327
2006,02,Anne Arundel,1323,North County High,Grade 12,430,20120327
2006,02,Anne Arundel,1323,North County High,Total Enrollment,2089,20120327
2006,02,Anne Arundel,2013,Severna Park Sr High,Grade 9,444,20120327
2006,02,Anne Arundel,2013,Severna Park Sr High,Grade 10,473,20120327
2006,02,Anne Arundel,2013,Severna Park Sr High,Grade 11,504,20120327
2006,02,Anne Arundel,2013,Severna Park Sr High,Grade 12,418,20120327
2006,02,Anne Arundel,2013,Severna Park Sr High,Total Enrollment,1839,20120327
2006,02,Anne Arundel,2023,Northeast Sr High,Grade 9,422,20120327
2006,02,Anne Arundel,2023,Northeast Sr High,Grade 10,356,20120327
2006,02,Anne Arundel,2023,Northeast Sr High,Grade 11,363,20120327
2006,02,Anne Arundel,2023,Northeast Sr High,Grade 12,347,20120327
2006,02,Anne Arundel,2023,Northeast Sr High,Total Enrollment,1488,20120327
2006,02,Anne Arundel,2033,George Fox Middle,Grade 6,231,20120327
2006,02,Anne Arundel,2033,George Fox Middle,Grade 7,222,20120327
2006,02,Anne Arundel,2033,George Fox Middle,Grade 8,267,20120327
2006,02,Anne Arundel,2033,George Fox Middle,Total Enrollment,720,20120327
2006,02,Anne Arundel,2043,Severna Park Middle,Grade 6,444,20120327
2006,02,Anne Arundel,2043,Severna Park Middle,Grade 7,463,20120327
2006,02,Anne Arundel,2043,Severna Park Middle,Grade 8,475,20120327
2006,02,Anne Arundel,2043,Severna Park Middle,Total Enrollment,1382,20120327
2006,02,Anne Arundel,2052,Arnold Elementary,Kindergarten,50,20120327
2006,02,Anne Arundel,2052,Arnold Elementary,Grade 1,64,20120327
2006,02,Anne Arundel,2052,Arnold Elementary,Grade 2,67,20120327
2006,02,Anne Arundel,2052,Arnold Elementary,Grade 3,64,20120327
2006,02,Anne Arundel,2052,Arnold Elementary,Grade 4,81,20120327
2006,02,Anne Arundel,2052,Arnold Elementary,Grade 5,81,20120327
2006,02,Anne Arundel,2052,Arnold Elementary,Total Enrollment,407,20120327
2006,02,Anne Arundel,2062,Belvedere Elementary,Prekindergarten,14,20120327
2006,02,Anne Arundel,2062,Belvedere Elementary,Kindergarten,59,20120327
2006,02,Anne Arundel,2062,Belvedere Elementary,Grade 1,77,20120327
2006,02,Anne Arundel,2062,Belvedere Elementary,Grade 2,79,20120327
2006,02,Anne Arundel,2062,Belvedere Elementary,Grade 3,81,20120327
2006,02,Anne Arundel,2062,Belvedere Elementary,Grade 4,75,20120327
2006,02,Anne Arundel,2062,Belvedere Elementary,Grade 5,106,20120327
2006,02,Anne Arundel,2062,Belvedere Elementary,Total Enrollment,491,20120327
2006,02,Anne Arundel,2072,Benfield Elementary,Prekindergarten,19,20120327
2006,02,Anne Arundel,2072,Benfield Elementary,Kindergarten,69,20120327
2006,02,Anne Arundel,2072,Benfield Elementary,Grade 1,53,20120327
2006,02,Anne Arundel,2072,Benfield Elementary,Grade 2,69,20120327
2006,02,Anne Arundel,2072,Benfield Elementary,Grade 3,92,20120327
2006,02,Anne Arundel,2072,Benfield Elementary,Grade 4,78,20120327
2006,02,Anne Arundel,2072,Benfield Elementary,Grade 5,73,20120327
2006,02,Anne Arundel,2072,Benfield Elementary,Total Enrollment,453,20120327
2006,02,Anne Arundel,2082,Bodkin Elementary,Kindergarten,98,20120327
2006,02,Anne Arundel,2082,Bodkin Elementary,Grade 1,87,20120327
2006,02,Anne Arundel,2082,Bodkin Elementary,Grade 2,89,20120327
2006,02,Anne Arundel,2082,Bodkin Elementary,Grade 3,96,20120327
2006,02,Anne Arundel,2082,Bodkin Elementary,Grade 4,118,20120327
