Year,LSS,LSS Name,School,School Name,Grade,Enrolled Count,Create Date
2020,01,Allegany,0701,Cresaptown Elementary,Kindergarten,49,20200805
2020,01,Allegany,0701,Cresaptown Elementary,Grade 1,40,20200805
2020,01,Allegany,0701,Cresaptown Elementary,Grade 2,49,20200805
2020,01,Allegany,0701,Cresaptown Elementary,Grade 3,53,20200805
2020,01,Allegany,0701,Cresaptown Elementary,Grade 4,49,20200805
2020,01,Allegany,0701,Cresaptown Elementary,Grade 5,58,20200805
2020,01,Allegany,0701,Cresaptown Elementary,All Grades,320,20200805
2020,01,Allegany,0702,Bel Air Elementary,Prekindergarten Age 4,20,20200805
2020,01,Allegany,0702,Bel Air Elementary,Kindergarten,32,20200805
2020,01,Allegany,0702,Bel Air Elementary,Grade 1,35,20200805
2020,01,Allegany,0702,Bel Air Elementary,Grade 2,33,20200805
2020,01,Allegany,0702,Bel Air Elementary,Grade 3,29,20200805
2020,01,Allegany,0702,Bel Air Elementary,Grade 4,40,20200805
2020,01,Allegany,0702,Bel Air Elementary,Grade 5,36,20200805
2020,01,Allegany,0702,Bel Air Elementary,All Grades,225,20200805
2020,01,Allegany,0801,Westernport Elementary,Prekindergarten Age 4,27,20200805
2020,01,Allegany,0801,Westernport Elementary,Kindergarten,39,20200805
2020,01,Allegany,0801,Westernport Elementary,Grade 1,41,20200805
2020,01,Allegany,0801,Westernport Elementary,Grade 2,38,20200805
2020,01,Allegany,0801,Westernport Elementary,Grade 3,39,20200805
2020,01,Allegany,0801,Westernport Elementary,Grade 4,37,20200805
2020,01,Allegany,0801,Westernport Elementary,Grade 5,39,20200805
2020,01,Allegany,0801,Westernport Elementary,All Grades,260,20200805
2020,01,Allegany,0802,Westmar Middle,Grade 6,82,20200805
2020,01,Allegany,0802,Westmar Middle,Grade 7,86,20200805
2020,01,Allegany,0802,Westmar Middle,Grade 8,100,20200805
2020,01,Allegany,0802,Westmar Middle,All Grades,268,20200805
2020,01,Allegany,1001,George's Creek Elementary,Prekindergarten Age 4,21,20200805
2020,01,Allegany,1001,George's Creek Elementary,Kindergarten,45,20200805
2020,01,Allegany,1001,George's Creek Elementary,Grade 1,40,20200805
2020,01,Allegany,1001,George's Creek Elementary,Grade 2,48,20200805
2020,01,Allegany,1001,George's Creek Elementary,Grade 3,39,20200805
2020,01,Allegany,1001,George's Creek Elementary,Grade 4,39,20200805
2020,01,Allegany,1001,George's Creek Elementary,Grade 5,53,20200805
2020,01,Allegany,1001,George's Creek Elementary,All Grades,285,20200805
2020,01,Allegany,1101,Frost Elementary,Prekindergarten Age 4,12,20200805
2020,01,Allegany,1101,Frost Elementary,Kindergarten,28,20200805
2020,01,Allegany,1101,Frost Elementary,Grade 1,18,20200805
2020,01,Allegany,1101,Frost Elementary,Grade 2,39,20200805
2020,01,Allegany,1101,Frost Elementary,Grade 3,30,20200805
2020,01,Allegany,1101,Frost Elementary,Grade 4,39,20200805
2020,01,Allegany,1101,Frost Elementary,Grade 5,29,20200805
2020,01,Allegany,1101,Frost Elementary,All Grades,195,20200805
2020,01,Allegany,1301,Mount Savage Middle,Grade 6,142,20200805
2020,01,Allegany,1301,Mount Savage Middle,Grade 7,129,20200805
2020,01,Allegany,1301,Mount Savage Middle,Grade 8,123,20200805
2020,01,Allegany,1301,Mount Savage Middle,All Grades,394,20200805
2020,01,Allegany,1302,Mt. Savage Elementary,Prekindergarten Age 4,23,20200805
2020,01,Allegany,1302,Mt. Savage Elementary,Kindergarten,27,20200805
2020,01,Allegany,1302,Mt. Savage Elementary,Grade 1,21,20200805
2020,01,Allegany,1302,Mt. Savage Elementary,Grade 2,27,20200805
2020,01,Allegany,1302,Mt. Savage Elementary,Grade 3,33,20200805
2020,01,Allegany,1302,Mt. Savage Elementary,Grade 4,32,20200805
2020,01,Allegany,1302,Mt. Savage Elementary,Grade 5,28,20200805
2020,01,Allegany,1302,Mt. Savage Elementary,All Grades,191,20200805
2020,01,Allegany,2404,Mountain Ridge High School,Grade 9,223,20200805
2020,01,Allegany,2404,Mountain Ridge High School,Grade 10,228,20200805
2020,01,Allegany,2404,Mountain Ridge High School,Grade 11,161,20200805
2020,01,Allegany,2404,Mountain Ridge High School,Grade 12,172,20200805
2020,01,Allegany,2404,Mountain Ridge High School,All Grades,784,20200805
2020,01,Allegany,2801,Beall Elementary,Prekindergarten Age 4,67,20200805
2020,01,Allegany,2801,Beall Elementary,Kindergarten,73,20200805
2020,01,Allegany,2801,Beall Elementary,Grade 1,55,20200805
2020,01,Allegany,2801,Beall Elementary,Grade 2,63,20200805
2020,01,Allegany,2801,Beall Elementary,Grade 3,63,20200805
2020,01,Allegany,2801,Beall Elementary,Grade 4,65,20200805
2020,01,Allegany,2801,Beall Elementary,Grade 5,55,20200805
2020,01,Allegany,2801,Beall Elementary,All Grades,441,20200805
2020,01,Allegany,2901,Cash Valley Elementary,Prekindergarten Age 4,45,20200805
2020,01,Allegany,2901,Cash Valley Elementary,Kindergarten,48,20200805
2020,01,Allegany,2901,Cash Valley Elementary,Grade 1,38,20200805
2020,01,Allegany,2901,Cash Valley Elementary,Grade 2,34,20200805
2020,01,Allegany,2901,Cash Valley Elementary,Grade 3,34,20200805
2020,01,Allegany,2901,Cash Valley Elementary,Grade 4,40,20200805
2020,01,Allegany,2901,Cash Valley Elementary,Grade 5,40,20200805
2020,01,Allegany,2901,Cash Valley Elementary,All Grades,279,20200805
2020,01,Allegany,2902,Parkside Elementary,Prekindergarten Age 4,21,20200805
2020,01,Allegany,2902,Parkside Elementary,Kindergarten,31,20200805
2020,01,Allegany,2902,Parkside Elementary,Grade 1,33,20200805
2020,01,Allegany,2902,Parkside Elementary,Grade 2,28,20200805
2020,01,Allegany,2902,Parkside Elementary,Grade 3,32,20200805
2020,01,Allegany,2902,Parkside Elementary,Grade 4,32,20200805
2020,01,Allegany,2902,Parkside Elementary,Grade 5,33,20200805
2020,01,Allegany,2902,Parkside Elementary,All Grades,210,20200805
2020,01,Allegany,A,All Allegany Schools,All Prekindergarten,455,20200805
2020,01,Allegany,A,All Allegany Schools,All Kindergarten ,604,20200805
2020,01,Allegany,A,All Allegany Schools,All Elementary Grades,3104,20200805
2020,01,Allegany,A,All Allegany Schools,All Middle School Grades,1894,20200805
2020,01,Allegany,A,All Allegany Schools,All High School Grades,2380,20200805
2020,01,Allegany,A,All Allegany Schools,All Grades,8437,20200805
2020,02,Anne Arundel,1023,Brooklyn Park Middle,Grade 6,280,20200805
2020,02,Anne Arundel,1023,Brooklyn Park Middle,Grade 7,287,20200805
2020,02,Anne Arundel,1023,Brooklyn Park Middle,Grade 8,270,20200805
2020,02,Anne Arundel,1023,Brooklyn Park Middle,All Grades,837,20200805
2020,02,Anne Arundel,1033,Glen Burnie High,Grade 9,580,20200805
2020,02,Anne Arundel,1033,Glen Burnie High,Grade 10,558,20200805
2020,02,Anne Arundel,1033,Glen Burnie High,Grade 11,522,20200805
2020,02,Anne Arundel,1033,Glen Burnie High,Grade 12,416,20200805
2020,02,Anne Arundel,1033,Glen Burnie High,All Grades,2076,20200805
2020,02,Anne Arundel,1043,Corkran Middle School,Grade 6,215,20200805
2020,02,Anne Arundel,1043,Corkran Middle School,Grade 7,211,20200805
2020,02,Anne Arundel,1043,Corkran Middle School,Grade 8,231,20200805
2020,02,Anne Arundel,1043,Corkran Middle School,All Grades,657,20200805
2020,02,Anne Arundel,1053,Lindale Middle,Grade 6,388,20200805
2020,02,Anne Arundel,1053,Lindale Middle,Grade 7,399,20200805
2020,02,Anne Arundel,1053,Lindale Middle,Grade 8,339,20200805
2020,02,Anne Arundel,1053,Lindale Middle,All Grades,1126,20200805
2020,02,Anne Arundel,1063,Marley Middle,Grade 6,331,20200805
2020,02,Anne Arundel,1063,Marley Middle,Grade 7,318,20200805
2020,02,Anne Arundel,1063,Marley Middle,Grade 8,289,20200805
2020,02,Anne Arundel,1063,Marley Middle,All Grades,938,20200805
2020,02,Anne Arundel,1082,Belle Grove Elementary,Prekindergarten Age 4,34,20200805
2020,02,Anne Arundel,1082,Belle Grove Elementary,Kindergarten,56,20200805
2020,02,Anne Arundel,1082,Belle Grove Elementary,Grade 1,42,20200805
2020,02,Anne Arundel,1082,Belle Grove Elementary,Grade 2,44,20200805
2020,02,Anne Arundel,1082,Belle Grove Elementary,Grade 3,46,20200805
2020,02,Anne Arundel,1082,Belle Grove Elementary,Grade 4,34,20200805
2020,02,Anne Arundel,1082,Belle Grove Elementary,Grade 5,53,20200805
2020,02,Anne Arundel,1082,Belle Grove Elementary,All Grades,309,20200805
2020,02,Anne Arundel,1092,Brooklyn Park Elementary,Prekindergarten Age 4,41,20200805
2020,02,Anne Arundel,1092,Brooklyn Park Elementary,Kindergarten,70,20200805
2020,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 1,70,20200805
2020,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 2,70,20200805
2020,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 3,76,20200805
2020,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 4,57,20200805
2020,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 5,66,20200805
2020,02,Anne Arundel,1092,Brooklyn Park Elementary,All Grades,450,20200805
2020,02,Anne Arundel,1102,Ferndale Early Education Center,Prekindergarten Age 4,98,20200805
2020,02,Anne Arundel,1102,Ferndale Early Education Center,Kindergarten,53,20200805
2020,02,Anne Arundel,1102,Ferndale Early Education Center,All Grades,151,20200805
2020,02,Anne Arundel,1112,George T. Cromwell Elementary,Grade 1,49,20200805
2020,02,Anne Arundel,1112,George T. Cromwell Elementary,Grade 2,63,20200805
2020,02,Anne Arundel,1112,George T. Cromwell Elementary,Grade 3,56,20200805
2020,02,Anne Arundel,1112,George T. Cromwell Elementary,Grade 4,73,20200805
2020,02,Anne Arundel,1112,George T. Cromwell Elementary,Grade 5,60,20200805
2020,02,Anne Arundel,1112,George T. Cromwell Elementary,All Grades,301,20200805
2020,02,Anne Arundel,1122,Freetown Elementary,Prekindergarten Age 4,59,20200805
2020,02,Anne Arundel,1122,Freetown Elementary,Kindergarten,68,20200805
2020,02,Anne Arundel,1122,Freetown Elementary,Grade 1,62,20200805
2020,02,Anne Arundel,1122,Freetown Elementary,Grade 2,70,20200805
2020,02,Anne Arundel,1122,Freetown Elementary,Grade 3,81,20200805
2020,02,Anne Arundel,1122,Freetown Elementary,Grade 4,65,20200805
2020,02,Anne Arundel,1122,Freetown Elementary,Grade 5,66,20200805
2020,02,Anne Arundel,1122,Freetown Elementary,All Grades,471,20200805
2020,02,Anne Arundel,1132,Glendale Elementary,Prekindergarten Age 4,34,20200805
2020,02,Anne Arundel,1132,Glendale Elementary,Kindergarten,75,20200805
2020,02,Anne Arundel,1132,Glendale Elementary,Grade 1,45,20200805
2020,02,Anne Arundel,1132,Glendale Elementary,Grade 2,70,20200805
2020,02,Anne Arundel,1132,Glendale Elementary,Grade 3,64,20200805
2020,02,Anne Arundel,1132,Glendale Elementary,Grade 4,72,20200805
2020,02,Anne Arundel,1132,Glendale Elementary,Grade 5,52,20200805
2020,02,Anne Arundel,1132,Glendale Elementary,All Grades,412,20200805
2020,02,Anne Arundel,1142,Hilltop Elementary,Prekindergarten Age 4,44,20200805
2020,02,Anne Arundel,1142,Hilltop Elementary,Kindergarten,83,20200805
2020,02,Anne Arundel,1142,Hilltop Elementary,Grade 1,114,20200805
2020,02,Anne Arundel,1142,Hilltop Elementary,Grade 2,113,20200805
2020,02,Anne Arundel,1142,Hilltop Elementary,Grade 3,93,20200805
2020,02,Anne Arundel,1142,Hilltop Elementary,Grade 4,108,20200805
2020,02,Anne Arundel,1142,Hilltop Elementary,Grade 5,124,20200805
2020,02,Anne Arundel,1142,Hilltop Elementary,All Grades,679,20200805
2020,02,Anne Arundel,1152,Linthicum Elementary,Kindergarten,70,20200805
2020,02,Anne Arundel,1152,Linthicum Elementary,Grade 1,77,20200805
2020,02,Anne Arundel,1152,Linthicum Elementary,Grade 2,76,20200805
2020,02,Anne Arundel,1152,Linthicum Elementary,Grade 3,90,20200805
2020,02,Anne Arundel,1152,Linthicum Elementary,Grade 4,76,20200805
2020,02,Anne Arundel,1152,Linthicum Elementary,Grade 5,86,20200805
2020,02,Anne Arundel,1152,Linthicum Elementary,All Grades,475,20200805
2020,02,Anne Arundel,1162,Marley Elementary,Prekindergarten Age 4,44,20200805
2020,02,Anne Arundel,1162,Marley Elementary,Kindergarten,122,20200805
2020,02,Anne Arundel,1162,Marley Elementary,Grade 1,132,20200805
2020,02,Anne Arundel,1162,Marley Elementary,Grade 2,141,20200805
2020,02,Anne Arundel,1162,Marley Elementary,Grade 3,126,20200805
2020,02,Anne Arundel,1162,Marley Elementary,Grade 4,133,20200805
2020,02,Anne Arundel,1162,Marley Elementary,Grade 5,133,20200805
2020,02,Anne Arundel,1162,Marley Elementary,All Grades,831,20200805
2020,02,Anne Arundel,1172,North Glen Elementary,Prekindergarten Age 4,36,20200805
2020,02,Anne Arundel,1172,North Glen Elementary,Kindergarten,54,20200805
2020,02,Anne Arundel,1172,North Glen Elementary,Grade 1,34,20200805
2020,02,Anne Arundel,1172,North Glen Elementary,Grade 2,38,20200805
2020,02,Anne Arundel,1172,North Glen Elementary,Grade 3,42,20200805
2020,02,Anne Arundel,1172,North Glen Elementary,Grade 4,57,20200805
2020,02,Anne Arundel,1172,North Glen Elementary,Grade 5,44,20200805
2020,02,Anne Arundel,1172,North Glen Elementary,All Grades,305,20200805
2020,02,Anne Arundel,1182,Oakwood Elementary,Prekindergarten Age 4,63,20200805
2020,02,Anne Arundel,1182,Oakwood Elementary,Kindergarten,54,20200805
2020,02,Anne Arundel,1182,Oakwood Elementary,Grade 1,44,20200805
2020,02,Anne Arundel,1182,Oakwood Elementary,Grade 2,49,20200805
2020,02,Anne Arundel,1182,Oakwood Elementary,Grade 3,46,20200805
2020,02,Anne Arundel,1182,Oakwood Elementary,Grade 4,40,20200805
2020,02,Anne Arundel,1182,Oakwood Elementary,Grade 5,38,20200805
2020,02,Anne Arundel,1182,Oakwood Elementary,All Grades,334,20200805
2020,02,Anne Arundel,1192,Overlook Elementary,Prekindergarten Age 4,34,20200805
2020,02,Anne Arundel,1192,Overlook Elementary,Kindergarten,59,20200805
2020,02,Anne Arundel,1192,Overlook Elementary,Grade 1,73,20200805
2020,02,Anne Arundel,1192,Overlook Elementary,Grade 2,48,20200805
2020,02,Anne Arundel,1192,Overlook Elementary,Grade 3,60,20200805
2020,02,Anne Arundel,1192,Overlook Elementary,Grade 4,45,20200805
2020,02,Anne Arundel,1192,Overlook Elementary,Grade 5,57,20200805
2020,02,Anne Arundel,1192,Overlook Elementary,All Grades,376,20200805
2020,02,Anne Arundel,1202,Park Elementary,Prekindergarten Age 4,44,20200805
2020,02,Anne Arundel,1202,Park Elementary,Kindergarten,78,20200805
2020,02,Anne Arundel,1202,Park Elementary,Grade 1,81,20200805
2020,02,Anne Arundel,1202,Park Elementary,Grade 2,72,20200805
2020,02,Anne Arundel,1202,Park Elementary,Grade 3,89,20200805
2020,02,Anne Arundel,1202,Park Elementary,Grade 4,74,20200805
2020,02,Anne Arundel,1202,Park Elementary,Grade 5,81,20200805
2020,02,Anne Arundel,1202,Park Elementary,All Grades,519,20200805
2020,02,Anne Arundel,1212,Point Pleasant Elementary,Prekindergarten Age 4,39,20200805
2020,02,Anne Arundel,1212,Point Pleasant Elementary,Kindergarten,74,20200805
2020,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 1,80,20200805
2020,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 2,82,20200805
2020,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 3,90,20200805
2020,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 4,94,20200805
2020,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 5,86,20200805
2020,02,Anne Arundel,1212,Point Pleasant Elementary,All Grades,545,20200805
2020,02,Anne Arundel,1232,Quarterfield Elementary,Prekindergarten Age 4,54,20200805
2020,02,Anne Arundel,1232,Quarterfield Elementary,Kindergarten,61,20200805
2020,02,Anne Arundel,1232,Quarterfield Elementary,Grade 1,91,20200805
2020,02,Anne Arundel,1232,Quarterfield Elementary,Grade 2,71,20200805
2020,02,Anne Arundel,1232,Quarterfield Elementary,Grade 3,49,20200805
2020,02,Anne Arundel,1232,Quarterfield Elementary,Grade 4,64,20200805
2020,02,Anne Arundel,1232,Quarterfield Elementary,Grade 5,78,20200805
2020,02,Anne Arundel,1232,Quarterfield Elementary,All Grades,468,20200805
2020,02,Anne Arundel,1242,Richard Henry Lee Elementary,Kindergarten,100,20200805
2020,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 1,82,20200805
2020,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 2,78,20200805
2020,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 3,70,20200805
2020,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 4,77,20200805
2020,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 5,99,20200805
2020,02,Anne Arundel,1242,Richard Henry Lee Elementary,All Grades,506,20200805
2020,02,Anne Arundel,1262,Woodside Elementary,Prekindergarten Age 4,22,20200805
2020,02,Anne Arundel,1262,Woodside Elementary,Kindergarten,61,20200805
2020,02,Anne Arundel,1262,Woodside Elementary,Grade 1,59,20200805
2020,02,Anne Arundel,1262,Woodside Elementary,Grade 2,56,20200805
2020,02,Anne Arundel,1262,Woodside Elementary,Grade 3,64,20200805
2020,02,Anne Arundel,1262,Woodside Elementary,Grade 4,56,20200805
2020,02,Anne Arundel,1262,Woodside Elementary,Grade 5,50,20200805
2020,02,Anne Arundel,1262,Woodside Elementary,All Grades,368,20200805
2020,02,Anne Arundel,1274,Marley Glen School,Prekindergarten Age 4,89,20200805
2020,02,Anne Arundel,1274,Marley Glen School,Kindergarten,16,20200805
2020,02,Anne Arundel,1274,Marley Glen School,Grade 1,*,20200805
2020,02,Anne Arundel,1274,Marley Glen School,Grade 2,*,20200805
2020,02,Anne Arundel,1274,Marley Glen School,Grade 3,*,20200805
2020,02,Anne Arundel,1274,Marley Glen School,Grade 4,*,20200805
2020,02,Anne Arundel,1274,Marley Glen School,Grade 5,*,20200805
2020,02,Anne Arundel,1274,Marley Glen School,Grade 6,*,20200805
2020,02,Anne Arundel,1274,Marley Glen School,Grade 7,*,20200805
2020,02,Anne Arundel,1274,Marley Glen School,Grade 8,*,20200805
2020,02,Anne Arundel,1274,Marley Glen School,Grade 9,*,20200805
2020,02,Anne Arundel,1274,Marley Glen School,Grade 10,*,20200805
2020,02,Anne Arundel,1274,Marley Glen School,Grade 11,*,20200805
2020,02,Anne Arundel,1274,Marley Glen School,All Grades,160,20200805
2020,02,Anne Arundel,1323,North County High,Grade 9,635,20200805
2020,02,Anne Arundel,1323,North County High,Grade 10,605,20200805
2020,02,Anne Arundel,1323,North County High,Grade 11,534,20200805
2020,02,Anne Arundel,1323,North County High,Grade 12,512,20200805
2020,02,Anne Arundel,1323,North County High,All Grades,2286,20200805
2020,02,Anne Arundel,2013,Severna Park High,Grade 9,520,20200805
2020,02,Anne Arundel,2013,Severna Park High,Grade 10,472,20200805
2020,02,Anne Arundel,2013,Severna Park High,Grade 11,502,20200805
2020,02,Anne Arundel,2013,Severna Park High,Grade 12,438,20200805
2020,02,Anne Arundel,2013,Severna Park High,All Grades,1932,20200805
2020,02,Anne Arundel,2023,Northeast High,Grade 9,322,20200805
2020,02,Anne Arundel,2023,Northeast High,Grade 10,346,20200805
2020,02,Anne Arundel,2023,Northeast High,Grade 11,367,20200805
2020,02,Anne Arundel,2023,Northeast High,Grade 12,332,20200805
2020,02,Anne Arundel,2023,Northeast High,All Grades,1367,20200805
2020,02,Anne Arundel,2033,George Fox Middle,Grade 6,277,20200805
2020,02,Anne Arundel,2033,George Fox Middle,Grade 7,326,20200805
2020,02,Anne Arundel,2033,George Fox Middle,Grade 8,281,20200805
2020,02,Anne Arundel,2033,George Fox Middle,All Grades,884,20200805
2020,02,Anne Arundel,2043,Severna Park Middle,Grade 6,496,20200805
2020,02,Anne Arundel,2043,Severna Park Middle,Grade 7,507,20200805
2020,02,Anne Arundel,2043,Severna Park Middle,Grade 8,450,20200805
2020,02,Anne Arundel,2043,Severna Park Middle,All Grades,1453,20200805
2020,02,Anne Arundel,2052,Arnold Elementary,Kindergarten,90,20200805
2020,02,Anne Arundel,2052,Arnold Elementary,Grade 1,73,20200805
2020,02,Anne Arundel,2052,Arnold Elementary,Grade 2,100,20200805
2020,02,Anne Arundel,2052,Arnold Elementary,Grade 3,92,20200805
2020,02,Anne Arundel,2052,Arnold Elementary,Grade 4,94,20200805
2020,02,Anne Arundel,2052,Arnold Elementary,Grade 5,94,20200805
2020,02,Anne Arundel,2052,Arnold Elementary,All Grades,543,20200805
2020,02,Anne Arundel,2062,Belvedere Elementary,Prekindergarten Age 4,53,20200805
2020,02,Anne Arundel,2062,Belvedere Elementary,Kindergarten,79,20200805
2020,02,Anne Arundel,2062,Belvedere Elementary,Grade 1,75,20200805
2020,02,Anne Arundel,2062,Belvedere Elementary,Grade 2,77,20200805
2020,02,Anne Arundel,2062,Belvedere Elementary,Grade 3,68,20200805
2020,02,Anne Arundel,2062,Belvedere Elementary,Grade 4,87,20200805
2020,02,Anne Arundel,2062,Belvedere Elementary,Grade 5,93,20200805
2020,02,Anne Arundel,2062,Belvedere Elementary,All Grades,532,20200805
2020,02,Anne Arundel,2072,Benfield Elementary,Prekindergarten Age 4,*,20200805
2020,02,Anne Arundel,2072,Benfield Elementary,Kindergarten,55,20200805
2020,02,Anne Arundel,2072,Benfield Elementary,Grade 1,72,20200805
2020,02,Anne Arundel,2072,Benfield Elementary,Grade 2,65,20200805
2020,02,Anne Arundel,2072,Benfield Elementary,Grade 3,57,20200805
2020,02,Anne Arundel,2072,Benfield Elementary,Grade 4,73,20200805
2020,02,Anne Arundel,2072,Benfield Elementary,Grade 5,82,20200805
2020,02,Anne Arundel,2072,Benfield Elementary,All Grades,410,20200805
2020,02,Anne Arundel,2082,Bodkin Elementary,Kindergarten,102,20200805
2020,02,Anne Arundel,2082,Bodkin Elementary,Grade 1,81,20200805
2020,02,Anne Arundel,2082,Bodkin Elementary,Grade 2,86,20200805
2020,02,Anne Arundel,2082,Bodkin Elementary,Grade 3,97,20200805
2020,02,Anne Arundel,2082,Bodkin Elementary,Grade 4,105,20200805
2020,02,Anne Arundel,2082,Bodkin Elementary,Grade 5,86,20200805
2020,02,Anne Arundel,2082,Bodkin Elementary,All Grades,557,20200805
2020,02,Anne Arundel,2092,Cape St. Claire Elementary,Kindergarten,105,20200805
2020,02,Anne Arundel,2092,Cape St. Claire Elementary,Grade 1,87,20200805
2020,02,Anne Arundel,2092,Cape St. Claire Elementary,Grade 2,107,20200805
2020,02,Anne Arundel,2092,Cape St. Claire Elementary,Grade 3,100,20200805
2020,02,Anne Arundel,2092,Cape St. Claire Elementary,Grade 4,105,20200805
2020,02,Anne Arundel,2092,Cape St. Claire Elementary,Grade 5,121,20200805
2020,02,Anne Arundel,2092,Cape St. Claire Elementary,All Grades,625,20200805
2020,02,Anne Arundel,2102,Folger Mckinsey Elementary,Kindergarten,94,20200805
2020,02,Anne Arundel,2102,Folger Mckinsey Elementary,Grade 1,95,20200805
2020,02,Anne Arundel,2102,Folger Mckinsey Elementary,Grade 2,113,20200805
2020,02,Anne Arundel,2102,Folger Mckinsey Elementary,Grade 3,98,20200805
