Year,LSS,LSS Name,School,School Name,Grade,Enrolled Count,Create Date
2021,01,Allegany,0301,Flintstone Elementary,Prekindergarten Age 4,13,20210127
2021,01,Allegany,0301,Flintstone Elementary,Kindergarten,28,20210127
2021,01,Allegany,0301,Flintstone Elementary,Grade 1,29,20210127
2021,01,Allegany,0301,Flintstone Elementary,Grade 2,27,20210127
2021,01,Allegany,0301,Flintstone Elementary,Grade 3,39,20210127
2021,01,Allegany,0301,Flintstone Elementary,Grade 4,32,20210127
2021,01,Allegany,0301,Flintstone Elementary,Grade 5,37,20210127
2021,01,Allegany,0301,Flintstone Elementary,All Grades,205,20210127
2021,01,Allegany,0401,South Penn Elementary,Prekindergarten Age 4,56,20210127
2021,01,Allegany,0401,South Penn Elementary,Kindergarten,69,20210127
2021,01,Allegany,0401,South Penn Elementary,Grade 1,58,20210127
2021,01,Allegany,0401,South Penn Elementary,Grade 2,83,20210127
2021,01,Allegany,0401,South Penn Elementary,Grade 3,74,20210127
2021,01,Allegany,0401,South Penn Elementary,Grade 4,78,20210127
2021,01,Allegany,0401,South Penn Elementary,Grade 5,79,20210127
2021,01,Allegany,0401,South Penn Elementary,All Grades,497,20210127
2021,01,Allegany,0402,John Humbird Elementary,Prekindergarten Age 4,14,20210127
2021,01,Allegany,0402,John Humbird Elementary,Kindergarten,30,20210127
2021,01,Allegany,0402,John Humbird Elementary,Grade 1,30,20210127
2021,01,Allegany,0402,John Humbird Elementary,Grade 2,31,20210127
2021,01,Allegany,0402,John Humbird Elementary,Grade 3,35,20210127
2021,01,Allegany,0402,John Humbird Elementary,Grade 4,50,20210127
2021,01,Allegany,0402,John Humbird Elementary,Grade 5,43,20210127
2021,01,Allegany,0402,John Humbird Elementary,All Grades,233,20210127
2021,01,Allegany,0405,Fort Hill High,Grade 9,191,20210127
2021,01,Allegany,0405,Fort Hill High,Grade 10,178,20210127
2021,01,Allegany,0405,Fort Hill High,Grade 11,126,20210127
2021,01,Allegany,0405,Fort Hill High,Grade 12,162,20210127
2021,01,Allegany,0405,Fort Hill High,All Grades,657,20210127
2021,01,Allegany,0406,Washington Middle,Grade 6,201,20210127
2021,01,Allegany,0406,Washington Middle,Grade 7,202,20210127
2021,01,Allegany,0406,Washington Middle,Grade 8,206,20210127
2021,01,Allegany,0406,Washington Middle,All Grades,609,20210127
2021,01,Allegany,0502,Northeast Elementary,Prekindergarten Age 4,15,20210127
2021,01,Allegany,0502,Northeast Elementary,Kindergarten,32,20210127
2021,01,Allegany,0502,Northeast Elementary,Grade 1,47,20210127
2021,01,Allegany,0502,Northeast Elementary,Grade 2,34,20210127
2021,01,Allegany,0502,Northeast Elementary,Grade 3,44,20210127
2021,01,Allegany,0502,Northeast Elementary,Grade 4,48,20210127
2021,01,Allegany,0502,Northeast Elementary,Grade 5,49,20210127
2021,01,Allegany,0502,Northeast Elementary,All Grades,269,20210127
2021,01,Allegany,0504,Braddock Middle,Grade 6,200,20210127
2021,01,Allegany,0504,Braddock Middle,Grade 7,207,20210127
2021,01,Allegany,0504,Braddock Middle,Grade 8,198,20210127
2021,01,Allegany,0504,Braddock Middle,All Grades,605,20210127
2021,01,Allegany,0601,Center for Career & Technical Education,Grade 11,134,20210127
2021,01,Allegany,0601,Center for Career & Technical Education,Grade 12,124,20210127
2021,01,Allegany,0601,Center for Career & Technical Education,All Grades,258,20210127
2021,01,Allegany,0603,West Side Elementary,Prekindergarten Age 4,10,20210127
2021,01,Allegany,0603,West Side Elementary,Kindergarten,45,20210127
2021,01,Allegany,0603,West Side Elementary,Grade 1,50,20210127
2021,01,Allegany,0603,West Side Elementary,Grade 2,55,20210127
2021,01,Allegany,0603,West Side Elementary,Grade 3,56,20210127
2021,01,Allegany,0603,West Side Elementary,Grade 4,55,20210127
2021,01,Allegany,0603,West Side Elementary,Grade 5,48,20210127
2021,01,Allegany,0603,West Side Elementary,All Grades,319,20210127
2021,01,Allegany,0606,Allegany High,Grade 9,218,20210127
2021,01,Allegany,0606,Allegany High,Grade 10,173,20210127
2021,01,Allegany,0606,Allegany High,Grade 11,182,20210127
2021,01,Allegany,0606,Allegany High,Grade 12,163,20210127
2021,01,Allegany,0606,Allegany High,All Grades,736,20210127
2021,01,Allegany,0701,Cresaptown Elementary,Prekindergarten Age 4,26,20210127
2021,01,Allegany,0701,Cresaptown Elementary,Kindergarten,32,20210127
2021,01,Allegany,0701,Cresaptown Elementary,Grade 1,47,20210127
2021,01,Allegany,0701,Cresaptown Elementary,Grade 2,41,20210127
2021,01,Allegany,0701,Cresaptown Elementary,Grade 3,47,20210127
2021,01,Allegany,0701,Cresaptown Elementary,Grade 4,51,20210127
2021,01,Allegany,0701,Cresaptown Elementary,Grade 5,43,20210127
2021,01,Allegany,0701,Cresaptown Elementary,All Grades,287,20210127
2021,01,Allegany,0702,Bel Air Elementary,Prekindergarten Age 4,19,20210127
2021,01,Allegany,0702,Bel Air Elementary,Kindergarten,33,20210127
2021,01,Allegany,0702,Bel Air Elementary,Grade 1,31,20210127
2021,01,Allegany,0702,Bel Air Elementary,Grade 2,34,20210127
2021,01,Allegany,0702,Bel Air Elementary,Grade 3,29,20210127
2021,01,Allegany,0702,Bel Air Elementary,Grade 4,32,20210127
2021,01,Allegany,0702,Bel Air Elementary,Grade 5,38,20210127
2021,01,Allegany,0702,Bel Air Elementary,All Grades,216,20210127
2021,01,Allegany,0801,Westernport Elementary,Prekindergarten Age 4,30,20210127
2021,01,Allegany,0801,Westernport Elementary,Kindergarten,32,20210127
2021,01,Allegany,0801,Westernport Elementary,Grade 1,40,20210127
2021,01,Allegany,0801,Westernport Elementary,Grade 2,42,20210127
2021,01,Allegany,0801,Westernport Elementary,Grade 3,37,20210127
2021,01,Allegany,0801,Westernport Elementary,Grade 4,39,20210127
2021,01,Allegany,0801,Westernport Elementary,Grade 5,36,20210127
2021,01,Allegany,0801,Westernport Elementary,All Grades,256,20210127
2021,01,Allegany,0802,Westmar Middle,Grade 6,90,20210127
2021,01,Allegany,0802,Westmar Middle,Grade 7,77,20210127
2021,01,Allegany,0802,Westmar Middle,Grade 8,89,20210127
2021,01,Allegany,0802,Westmar Middle,All Grades,256,20210127
2021,01,Allegany,1001,George's Creek Elementary,Prekindergarten Age 4,17,20210127
2021,01,Allegany,1001,George's Creek Elementary,Kindergarten,25,20210127
2021,01,Allegany,1001,George's Creek Elementary,Grade 1,45,20210127
2021,01,Allegany,1001,George's Creek Elementary,Grade 2,38,20210127
2021,01,Allegany,1001,George's Creek Elementary,Grade 3,46,20210127
2021,01,Allegany,1001,George's Creek Elementary,Grade 4,36,20210127
2021,01,Allegany,1001,George's Creek Elementary,Grade 5,37,20210127
2021,01,Allegany,1001,George's Creek Elementary,All Grades,244,20210127
2021,01,Allegany,1101,Frost Elementary,Prekindergarten Age 4,18,20210127
2021,01,Allegany,1101,Frost Elementary,Kindergarten,23,20210127
2021,01,Allegany,1101,Frost Elementary,Grade 1,26,20210127
2021,01,Allegany,1101,Frost Elementary,Grade 2,19,20210127
2021,01,Allegany,1101,Frost Elementary,Grade 3,38,20210127
2021,01,Allegany,1101,Frost Elementary,Grade 4,30,20210127
2021,01,Allegany,1101,Frost Elementary,Grade 5,38,20210127
2021,01,Allegany,1101,Frost Elementary,All Grades,192,20210127
2021,01,Allegany,1301,Mount Savage Middle,Grade 6,126,20210127
2021,01,Allegany,1301,Mount Savage Middle,Grade 7,132,20210127
2021,01,Allegany,1301,Mount Savage Middle,Grade 8,125,20210127
2021,01,Allegany,1301,Mount Savage Middle,All Grades,383,20210127
2021,01,Allegany,1302,Mt. Savage Elementary,Prekindergarten Age 4,13,20210127
2021,01,Allegany,1302,Mt. Savage Elementary,Kindergarten,32,20210127
2021,01,Allegany,1302,Mt. Savage Elementary,Grade 1,25,20210127
2021,01,Allegany,1302,Mt. Savage Elementary,Grade 2,22,20210127
2021,01,Allegany,1302,Mt. Savage Elementary,Grade 3,27,20210127
2021,01,Allegany,1302,Mt. Savage Elementary,Grade 4,35,20210127
2021,01,Allegany,1302,Mt. Savage Elementary,Grade 5,32,20210127
2021,01,Allegany,1302,Mt. Savage Elementary,All Grades,186,20210127
2021,01,Allegany,2404,Mountain Ridge High School,Grade 9,225,20210127
2021,01,Allegany,2404,Mountain Ridge High School,Grade 10,222,20210127
2021,01,Allegany,2404,Mountain Ridge High School,Grade 11,165,20210127
2021,01,Allegany,2404,Mountain Ridge High School,Grade 12,159,20210127
2021,01,Allegany,2404,Mountain Ridge High School,All Grades,771,20210127
2021,01,Allegany,2801,Beall Elementary,Prekindergarten Age 4,54,20210127
2021,01,Allegany,2801,Beall Elementary,Kindergarten,66,20210127
2021,01,Allegany,2801,Beall Elementary,Grade 1,70,20210127
2021,01,Allegany,2801,Beall Elementary,Grade 2,58,20210127
2021,01,Allegany,2801,Beall Elementary,Grade 3,63,20210127
2021,01,Allegany,2801,Beall Elementary,Grade 4,68,20210127
2021,01,Allegany,2801,Beall Elementary,Grade 5,66,20210127
2021,01,Allegany,2801,Beall Elementary,All Grades,445,20210127
2021,01,Allegany,2901,Cash Valley Elementary,Prekindergarten Age 4,39,20210127
2021,01,Allegany,2901,Cash Valley Elementary,Kindergarten,37,20210127
2021,01,Allegany,2901,Cash Valley Elementary,Grade 1,47,20210127
2021,01,Allegany,2901,Cash Valley Elementary,Grade 2,36,20210127
2021,01,Allegany,2901,Cash Valley Elementary,Grade 3,39,20210127
2021,01,Allegany,2901,Cash Valley Elementary,Grade 4,32,20210127
2021,01,Allegany,2901,Cash Valley Elementary,Grade 5,43,20210127
2021,01,Allegany,2901,Cash Valley Elementary,All Grades,273,20210127
2021,01,Allegany,2902,Parkside Elementary,Prekindergarten Age 4,*,20210127
2021,01,Allegany,2902,Parkside Elementary,Kindergarten,28,20210127
2021,01,Allegany,2902,Parkside Elementary,Grade 1,29,20210127
2021,01,Allegany,2902,Parkside Elementary,Grade 2,30,20210127
2021,01,Allegany,2902,Parkside Elementary,Grade 3,26,20210127
2021,01,Allegany,2902,Parkside Elementary,Grade 4,28,20210127
2021,01,Allegany,2902,Parkside Elementary,Grade 5,29,20210127
2021,01,Allegany,2902,Parkside Elementary,All Grades,178,20210127
2021,01,Allegany,A,All Allegany Schools,All Prekindergarten,332,20210127
2021,01,Allegany,A,All Allegany Schools,All Kindergarten ,512,20210127
2021,01,Allegany,A,All Allegany Schools,All Elementary Grades,2956,20210127
2021,01,Allegany,A,All Allegany Schools,All Middle School Grades,1853,20210127
2021,01,Allegany,A,All Allegany Schools,All High School Grades,2422,20210127
2021,01,Allegany,A,All Allegany Schools,All Grades,8075,20210127
2021,02,Anne Arundel,1023,Brooklyn Park Middle,Grade 6,307,20210127
2021,02,Anne Arundel,1023,Brooklyn Park Middle,Grade 7,280,20210127
2021,02,Anne Arundel,1023,Brooklyn Park Middle,Grade 8,288,20210127
2021,02,Anne Arundel,1023,Brooklyn Park Middle,All Grades,875,20210127
2021,02,Anne Arundel,1033,Glen Burnie High,Grade 9,618,20210127
2021,02,Anne Arundel,1033,Glen Burnie High,Grade 10,547,20210127
2021,02,Anne Arundel,1033,Glen Burnie High,Grade 11,486,20210127
2021,02,Anne Arundel,1033,Glen Burnie High,Grade 12,481,20210127
2021,02,Anne Arundel,1033,Glen Burnie High,All Grades,2132,20210127
2021,02,Anne Arundel,1043,Corkran Middle School,Grade 6,222,20210127
2021,02,Anne Arundel,1043,Corkran Middle School,Grade 7,209,20210127
2021,02,Anne Arundel,1043,Corkran Middle School,Grade 8,207,20210127
2021,02,Anne Arundel,1043,Corkran Middle School,All Grades,638,20210127
2021,02,Anne Arundel,1053,Lindale Middle,Grade 6,413,20210127
2021,02,Anne Arundel,1053,Lindale Middle,Grade 7,384,20210127
2021,02,Anne Arundel,1053,Lindale Middle,Grade 8,397,20210127
2021,02,Anne Arundel,1053,Lindale Middle,All Grades,1194,20210127
2021,02,Anne Arundel,1063,Marley Middle,Grade 6,290,20210127
2021,02,Anne Arundel,1063,Marley Middle,Grade 7,344,20210127
2021,02,Anne Arundel,1063,Marley Middle,Grade 8,322,20210127
2021,02,Anne Arundel,1063,Marley Middle,All Grades,956,20210127
2021,02,Anne Arundel,1082,Belle Grove Elementary,Prekindergarten Age 4,18,20210127
2021,02,Anne Arundel,1082,Belle Grove Elementary,Kindergarten,49,20210127
2021,02,Anne Arundel,1082,Belle Grove Elementary,Grade 1,58,20210127
2021,02,Anne Arundel,1082,Belle Grove Elementary,Grade 2,41,20210127
2021,02,Anne Arundel,1082,Belle Grove Elementary,Grade 3,44,20210127
2021,02,Anne Arundel,1082,Belle Grove Elementary,Grade 4,43,20210127
2021,02,Anne Arundel,1082,Belle Grove Elementary,Grade 5,34,20210127
2021,02,Anne Arundel,1082,Belle Grove Elementary,All Grades,287,20210127
2021,02,Anne Arundel,1092,Brooklyn Park Elementary,Prekindergarten Age 4,26,20210127
2021,02,Anne Arundel,1092,Brooklyn Park Elementary,Kindergarten,65,20210127
2021,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 1,67,20210127
2021,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 2,65,20210127
2021,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 3,74,20210127
2021,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 4,83,20210127
2021,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 5,60,20210127
2021,02,Anne Arundel,1092,Brooklyn Park Elementary,All Grades,440,20210127
2021,02,Anne Arundel,1102,Ferndale Early Education Center,Prekindergarten Age 4,87,20210127
2021,02,Anne Arundel,1102,Ferndale Early Education Center,All Grades,87,20210127
2021,02,Anne Arundel,1112,George T. Cromwell Elementary,Kindergarten,55,20210127
2021,02,Anne Arundel,1112,George T. Cromwell Elementary,Grade 1,47,20210127
2021,02,Anne Arundel,1112,George T. Cromwell Elementary,Grade 2,55,20210127
2021,02,Anne Arundel,1112,George T. Cromwell Elementary,Grade 3,63,20210127
2021,02,Anne Arundel,1112,George T. Cromwell Elementary,Grade 4,49,20210127
2021,02,Anne Arundel,1112,George T. Cromwell Elementary,Grade 5,64,20210127
2021,02,Anne Arundel,1112,George T. Cromwell Elementary,All Grades,333,20210127
2021,02,Anne Arundel,1122,Freetown Elementary,Prekindergarten Age 4,51,20210127
2021,02,Anne Arundel,1122,Freetown Elementary,Kindergarten,66,20210127
2021,02,Anne Arundel,1122,Freetown Elementary,Grade 1,78,20210127
2021,02,Anne Arundel,1122,Freetown Elementary,Grade 2,73,20210127
2021,02,Anne Arundel,1122,Freetown Elementary,Grade 3,79,20210127
2021,02,Anne Arundel,1122,Freetown Elementary,Grade 4,84,20210127
2021,02,Anne Arundel,1122,Freetown Elementary,Grade 5,77,20210127
2021,02,Anne Arundel,1122,Freetown Elementary,All Grades,508,20210127
2021,02,Anne Arundel,1132,Glendale Elementary,Prekindergarten Age 4,24,20210127
2021,02,Anne Arundel,1132,Glendale Elementary,Kindergarten,53,20210127
2021,02,Anne Arundel,1132,Glendale Elementary,Grade 1,75,20210127
2021,02,Anne Arundel,1132,Glendale Elementary,Grade 2,46,20210127
2021,02,Anne Arundel,1132,Glendale Elementary,Grade 3,69,20210127
2021,02,Anne Arundel,1132,Glendale Elementary,Grade 4,64,20210127
2021,02,Anne Arundel,1132,Glendale Elementary,Grade 5,72,20210127
2021,02,Anne Arundel,1132,Glendale Elementary,All Grades,403,20210127
2021,02,Anne Arundel,1142,Hilltop Elementary,Kindergarten,74,20210127
2021,02,Anne Arundel,1142,Hilltop Elementary,Grade 1,86,20210127
2021,02,Anne Arundel,1142,Hilltop Elementary,Grade 2,111,20210127
2021,02,Anne Arundel,1142,Hilltop Elementary,Grade 3,108,20210127
2021,02,Anne Arundel,1142,Hilltop Elementary,Grade 4,90,20210127
2021,02,Anne Arundel,1142,Hilltop Elementary,Grade 5,101,20210127
2021,02,Anne Arundel,1142,Hilltop Elementary,All Grades,570,20210127
2021,02,Anne Arundel,1152,Linthicum Elementary,Prekindergarten Age 4,16,20210127
2021,02,Anne Arundel,1152,Linthicum Elementary,Kindergarten,63,20210127
2021,02,Anne Arundel,1152,Linthicum Elementary,Grade 1,66,20210127
2021,02,Anne Arundel,1152,Linthicum Elementary,Grade 2,72,20210127
2021,02,Anne Arundel,1152,Linthicum Elementary,Grade 3,73,20210127
2021,02,Anne Arundel,1152,Linthicum Elementary,Grade 4,83,20210127
2021,02,Anne Arundel,1152,Linthicum Elementary,Grade 5,76,20210127
2021,02,Anne Arundel,1152,Linthicum Elementary,All Grades,449,20210127
2021,02,Anne Arundel,1162,Marley Elementary,Prekindergarten Age 4,30,20210127
2021,02,Anne Arundel,1162,Marley Elementary,Kindergarten,122,20210127
2021,02,Anne Arundel,1162,Marley Elementary,Grade 1,123,20210127
2021,02,Anne Arundel,1162,Marley Elementary,Grade 2,114,20210127
2021,02,Anne Arundel,1162,Marley Elementary,Grade 3,128,20210127
2021,02,Anne Arundel,1162,Marley Elementary,Grade 4,134,20210127
2021,02,Anne Arundel,1162,Marley Elementary,Grade 5,127,20210127
2021,02,Anne Arundel,1162,Marley Elementary,All Grades,778,20210127
2021,02,Anne Arundel,1172,North Glen Elementary,Prekindergarten Age 4,30,20210127
2021,02,Anne Arundel,1172,North Glen Elementary,Kindergarten,45,20210127
2021,02,Anne Arundel,1172,North Glen Elementary,Grade 1,53,20210127
2021,02,Anne Arundel,1172,North Glen Elementary,Grade 2,37,20210127
2021,02,Anne Arundel,1172,North Glen Elementary,Grade 3,32,20210127
2021,02,Anne Arundel,1172,North Glen Elementary,Grade 4,46,20210127
2021,02,Anne Arundel,1172,North Glen Elementary,Grade 5,60,20210127
2021,02,Anne Arundel,1172,North Glen Elementary,All Grades,303,20210127
2021,02,Anne Arundel,1182,Oakwood Elementary,Prekindergarten Age 4,64,20210127
2021,02,Anne Arundel,1182,Oakwood Elementary,Kindergarten,58,20210127
2021,02,Anne Arundel,1182,Oakwood Elementary,Grade 1,50,20210127
2021,02,Anne Arundel,1182,Oakwood Elementary,Grade 2,45,20210127
2021,02,Anne Arundel,1182,Oakwood Elementary,Grade 3,45,20210127
2021,02,Anne Arundel,1182,Oakwood Elementary,Grade 4,40,20210127
2021,02,Anne Arundel,1182,Oakwood Elementary,Grade 5,37,20210127
2021,02,Anne Arundel,1182,Oakwood Elementary,All Grades,339,20210127
2021,02,Anne Arundel,1192,Overlook Elementary,Prekindergarten Age 4,17,20210127
2021,02,Anne Arundel,1192,Overlook Elementary,Kindergarten,55,20210127
2021,02,Anne Arundel,1192,Overlook Elementary,Grade 1,56,20210127
2021,02,Anne Arundel,1192,Overlook Elementary,Grade 2,70,20210127
2021,02,Anne Arundel,1192,Overlook Elementary,Grade 3,52,20210127
2021,02,Anne Arundel,1192,Overlook Elementary,Grade 4,55,20210127
2021,02,Anne Arundel,1192,Overlook Elementary,Grade 5,50,20210127
2021,02,Anne Arundel,1192,Overlook Elementary,All Grades,355,20210127
2021,02,Anne Arundel,1202,Park Elementary,Prekindergarten Age 4,33,20210127
2021,02,Anne Arundel,1202,Park Elementary,Kindergarten,77,20210127
2021,02,Anne Arundel,1202,Park Elementary,Grade 1,84,20210127
2021,02,Anne Arundel,1202,Park Elementary,Grade 2,83,20210127
2021,02,Anne Arundel,1202,Park Elementary,Grade 3,79,20210127
2021,02,Anne Arundel,1202,Park Elementary,Grade 4,91,20210127
2021,02,Anne Arundel,1202,Park Elementary,Grade 5,75,20210127
2021,02,Anne Arundel,1202,Park Elementary,All Grades,522,20210127
2021,02,Anne Arundel,1212,Point Pleasant Elementary,Prekindergarten Age 4,28,20210127
2021,02,Anne Arundel,1212,Point Pleasant Elementary,Kindergarten,78,20210127
2021,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 1,71,20210127
2021,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 2,77,20210127
2021,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 3,77,20210127
2021,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 4,88,20210127
2021,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 5,91,20210127
2021,02,Anne Arundel,1212,Point Pleasant Elementary,All Grades,510,20210127
2021,02,Anne Arundel,1232,Quarterfield Elementary,Prekindergarten Age 4,57,20210127
2021,02,Anne Arundel,1232,Quarterfield Elementary,Kindergarten,62,20210127
2021,02,Anne Arundel,1232,Quarterfield Elementary,Grade 1,65,20210127
2021,02,Anne Arundel,1232,Quarterfield Elementary,Grade 2,83,20210127
2021,02,Anne Arundel,1232,Quarterfield Elementary,Grade 3,68,20210127
2021,02,Anne Arundel,1232,Quarterfield Elementary,Grade 4,45,20210127
2021,02,Anne Arundel,1232,Quarterfield Elementary,Grade 5,65,20210127
2021,02,Anne Arundel,1232,Quarterfield Elementary,All Grades,445,20210127
2021,02,Anne Arundel,1242,Richard Henry Lee Elementary,Kindergarten,72,20210127
2021,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 1,91,20210127
2021,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 2,81,20210127
2021,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 3,86,20210127
2021,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 4,67,20210127
2021,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 5,75,20210127
2021,02,Anne Arundel,1242,Richard Henry Lee Elementary,All Grades,472,20210127
2021,02,Anne Arundel,1262,Woodside Elementary,Prekindergarten Age 4,20,20210127
2021,02,Anne Arundel,1262,Woodside Elementary,Kindergarten,44,20210127
2021,02,Anne Arundel,1262,Woodside Elementary,Grade 1,54,20210127
2021,02,Anne Arundel,1262,Woodside Elementary,Grade 2,55,20210127
2021,02,Anne Arundel,1262,Woodside Elementary,Grade 3,47,20210127
2021,02,Anne Arundel,1262,Woodside Elementary,Grade 4,62,20210127
2021,02,Anne Arundel,1262,Woodside Elementary,Grade 5,58,20210127
2021,02,Anne Arundel,1262,Woodside Elementary,All Grades,340,20210127
2021,02,Anne Arundel,1274,Marley Glen School,Prekindergarten Age 4,54,20210127
2021,02,Anne Arundel,1274,Marley Glen School,Kindergarten,12,20210127
2021,02,Anne Arundel,1274,Marley Glen School,Grade 1,12,20210127
2021,02,Anne Arundel,1274,Marley Glen School,Grade 2,*,20210127
2021,02,Anne Arundel,1274,Marley Glen School,Grade 3,*,20210127
2021,02,Anne Arundel,1274,Marley Glen School,Grade 4,*,20210127
2021,02,Anne Arundel,1274,Marley Glen School,Grade 5,*,20210127
2021,02,Anne Arundel,1274,Marley Glen School,Grade 6,*,20210127
2021,02,Anne Arundel,1274,Marley Glen School,Grade 7,*,20210127
2021,02,Anne Arundel,1274,Marley Glen School,Grade 8,*,20210127
2021,02,Anne Arundel,1274,Marley Glen School,Grade 9,*,20210127
2021,02,Anne Arundel,1274,Marley Glen School,Grade 10,*,20210127
2021,02,Anne Arundel,1274,Marley Glen School,Grade 11,*,20210127
2021,02,Anne Arundel,1274,Marley Glen School,Grade 12,*,20210127
2021,02,Anne Arundel,1274,Marley Glen School,All Grades,126,20210127
2021,02,Anne Arundel,1323,North County High,Grade 9,671,20210127
2021,02,Anne Arundel,1323,North County High,Grade 10,605,20210127
2021,02,Anne Arundel,1323,North County High,Grade 11,535,20210127
2021,02,Anne Arundel,1323,North County High,Grade 12,516,20210127
2021,02,Anne Arundel,1323,North County High,All Grades,2327,20210127
2021,02,Anne Arundel,2013,Severna Park High,Grade 9,419,20210127
2021,02,Anne Arundel,2013,Severna Park High,Grade 10,510,20210127
2021,02,Anne Arundel,2013,Severna Park High,Grade 11,459,20210127
2021,02,Anne Arundel,2013,Severna Park High,Grade 12,492,20210127
2021,02,Anne Arundel,2013,Severna Park High,All Grades,1880,20210127
2021,02,Anne Arundel,2023,Northeast High,Grade 9,339,20210127
2021,02,Anne Arundel,2023,Northeast High,Grade 10,326,20210127
2021,02,Anne Arundel,2023,Northeast High,Grade 11,342,20210127
2021,02,Anne Arundel,2023,Northeast High,Grade 12,357,20210127
2021,02,Anne Arundel,2023,Northeast High,All Grades,1364,20210127
2021,02,Anne Arundel,2033,George Fox Middle,Grade 6,302,20210127
2021,02,Anne Arundel,2033,George Fox Middle,Grade 7,270,20210127
2021,02,Anne Arundel,2033,George Fox Middle,Grade 8,327,20210127
2021,02,Anne Arundel,2033,George Fox Middle,All Grades,899,20210127
2021,02,Anne Arundel,2043,Severna Park Middle,Grade 6,441,20210127
2021,02,Anne Arundel,2043,Severna Park Middle,Grade 7,479,20210127
2021,02,Anne Arundel,2043,Severna Park Middle,Grade 8,492,20210127
2021,02,Anne Arundel,2043,Severna Park Middle,All Grades,1412,20210127
2021,02,Anne Arundel,2052,Arnold Elementary,Kindergarten,80,20210127
2021,02,Anne Arundel,2052,Arnold Elementary,Grade 1,81,20210127
2021,02,Anne Arundel,2052,Arnold Elementary,Grade 2,68,20210127
2021,02,Anne Arundel,2052,Arnold Elementary,Grade 3,88,20210127
2021,02,Anne Arundel,2052,Arnold Elementary,Grade 4,85,20210127
2021,02,Anne Arundel,2052,Arnold Elementary,Grade 5,79,20210127
2021,02,Anne Arundel,2052,Arnold Elementary,All Grades,481,20210127
2021,02,Anne Arundel,2062,Belvedere Elementary,Prekindergarten Age 4,45,20210127
2021,02,Anne Arundel,2062,Belvedere Elementary,Kindergarten,76,20210127
2021,02,Anne Arundel,2062,Belvedere Elementary,Grade 1,70,20210127
2021,02,Anne Arundel,2062,Belvedere Elementary,Grade 2,69,20210127
2021,02,Anne Arundel,2062,Belvedere Elementary,Grade 3,75,20210127
2021,02,Anne Arundel,2062,Belvedere Elementary,Grade 4,68,20210127
2021,02,Anne Arundel,2062,Belvedere Elementary,Grade 5,80,20210127
2021,02,Anne Arundel,2062,Belvedere Elementary,All Grades,483,20210127
2021,02,Anne Arundel,2072,Benfield Elementary,Prekindergarten Age 4,33,20210127
2021,02,Anne Arundel,2072,Benfield Elementary,Kindergarten,51,20210127
2021,02,Anne Arundel,2072,Benfield Elementary,Grade 1,51,20210127
2021,02,Anne Arundel,2072,Benfield Elementary,Grade 2,66,20210127
2021,02,Anne Arundel,2072,Benfield Elementary,Grade 3,65,20210127
2021,02,Anne Arundel,2072,Benfield Elementary,Grade 4,51,20210127
2021,02,Anne Arundel,2072,Benfield Elementary,Grade 5,75,20210127
2021,02,Anne Arundel,2072,Benfield Elementary,All Grades,392,20210127
2021,02,Anne Arundel,2082,Bodkin Elementary,Kindergarten,72,20210127
2021,02,Anne Arundel,2082,Bodkin Elementary,Grade 1,91,20210127
2021,02,Anne Arundel,2082,Bodkin Elementary,Grade 2,63,20210127
2021,02,Anne Arundel,2082,Bodkin Elementary,Grade 3,77,20210127
2021,02,Anne Arundel,2082,Bodkin Elementary,Grade 4,90,20210127
2021,02,Anne Arundel,2082,Bodkin Elementary,Grade 5,90,20210127
2021,02,Anne Arundel,2082,Bodkin Elementary,All Grades,483,20210127
2021,02,Anne Arundel,2092,Cape St. Claire Elementary,Kindergarten,94,20210127
2021,02,Anne Arundel,2092,Cape St. Claire Elementary,Grade 1,98,20210127
2021,02,Anne Arundel,2092,Cape St. Claire Elementary,Grade 2,81,20210127
2021,02,Anne Arundel,2092,Cape St. Claire Elementary,Grade 3,96,20210127
2021,02,Anne Arundel,2092,Cape St. Claire Elementary,Grade 4,98,20210127
2021,02,Anne Arundel,2092,Cape St. Claire Elementary,Grade 5,99,20210127
2021,02,Anne Arundel,2092,Cape St. Claire Elementary,All Grades,566,20210127
2021,02,Anne Arundel,2102,Folger Mckinsey Elementary,Kindergarten,92,20210127
2021,02,Anne Arundel,2102,Folger Mckinsey Elementary,Grade 1,86,20210127
2021,02,Anne Arundel,2102,Folger Mckinsey Elementary,Grade 2,83,20210127
2021,02,Anne Arundel,2102,Folger Mckinsey Elementary,Grade 3,116,20210127
