Academic Year,LEA Number,LEA Name,School Number,School Name,Grade Title,Enrolled Count,Create Date
2009,01,Allegany,0301,Flintstone Elementary,Prekindergarten,15,20111104
2009,01,Allegany,0301,Flintstone Elementary,Kindergarten,33,20111104
2009,01,Allegany,0301,Flintstone Elementary,Grade 1,40,20111104
2009,01,Allegany,0301,Flintstone Elementary,Grade 2,35,20111104
2009,01,Allegany,0301,Flintstone Elementary,Grade 3,43,20111104
2009,01,Allegany,0301,Flintstone Elementary,Grade 4,35,20111104
2009,01,Allegany,0301,Flintstone Elementary,Grade 5,43,20111104
2009,01,Allegany,0301,Flintstone Elementary,Total Enrollment,244,20111104
2009,01,Allegany,0401,South Penn Elementary,Prekindergarten,63,20111104
2009,01,Allegany,0401,South Penn Elementary,Kindergarten,70,20111104
2009,01,Allegany,0401,South Penn Elementary,Grade 1,89,20111104
2009,01,Allegany,0401,South Penn Elementary,Grade 2,69,20111104
2009,01,Allegany,0401,South Penn Elementary,Grade 3,71,20111104
2009,01,Allegany,0401,South Penn Elementary,Grade 4,76,20111104
2009,01,Allegany,0401,South Penn Elementary,Grade 5,65,20111104
2009,01,Allegany,0401,South Penn Elementary,Total Enrollment,503,20111104
2009,01,Allegany,0402,John Humbird Elementary,Prekindergarten,42,20111104
2009,01,Allegany,0402,John Humbird Elementary,Kindergarten,44,20111104
2009,01,Allegany,0402,John Humbird Elementary,Grade 1,59,20111104
2009,01,Allegany,0402,John Humbird Elementary,Grade 2,50,20111104
2009,01,Allegany,0402,John Humbird Elementary,Grade 3,50,20111104
2009,01,Allegany,0402,John Humbird Elementary,Grade 4,48,20111104
2009,01,Allegany,0402,John Humbird Elementary,Grade 5,49,20111104
2009,01,Allegany,0402,John Humbird Elementary,Total Enrollment,342,20111104
2009,01,Allegany,0405,Fort Hill High,Grade 9,248,20111104
2009,01,Allegany,0405,Fort Hill High,Grade 10,253,20111104
2009,01,Allegany,0405,Fort Hill High,Grade 11,211,20111104
2009,01,Allegany,0405,Fort Hill High,Grade 12,250,20111104
2009,01,Allegany,0405,Fort Hill High,Total Enrollment,962,20111104
2009,01,Allegany,0406,Washington Middle,Grade 6,233,20111104
2009,01,Allegany,0406,Washington Middle,Grade 7,213,20111104
2009,01,Allegany,0406,Washington Middle,Grade 8,235,20111104
2009,01,Allegany,0406,Washington Middle,Grade 9,*,20111104
2009,01,Allegany,0406,Washington Middle,Total Enrollment,682,20111104
2009,01,Allegany,0502,Northeast Elementary,Prekindergarten,34,20111104
2009,01,Allegany,0502,Northeast Elementary,Kindergarten,46,20111104
2009,01,Allegany,0502,Northeast Elementary,Grade 1,52,20111104
2009,01,Allegany,0502,Northeast Elementary,Grade 2,51,20111104
2009,01,Allegany,0502,Northeast Elementary,Grade 3,54,20111104
2009,01,Allegany,0502,Northeast Elementary,Grade 4,66,20111104
2009,01,Allegany,0502,Northeast Elementary,Grade 5,52,20111104
2009,01,Allegany,0502,Northeast Elementary,Total Enrollment,355,20111104
2009,01,Allegany,0504,Braddock Middle,Grade 6,190,20111104
2009,01,Allegany,0504,Braddock Middle,Grade 7,208,20111104
2009,01,Allegany,0504,Braddock Middle,Grade 8,205,20111104
2009,01,Allegany,0504,Braddock Middle,Total Enrollment,603,20111104
2009,01,Allegany,0602,Allegany County Evening High School,Grade 12,*,20111104
2009,01,Allegany,0602,Allegany County Evening High School,Total Enrollment,*,20111104
2009,01,Allegany,0603,West Side Elementary,Prekindergarten,38,20111104
2009,01,Allegany,0603,West Side Elementary,Kindergarten,37,20111104
2009,01,Allegany,0603,West Side Elementary,Grade 1,49,20111104
2009,01,Allegany,0603,West Side Elementary,Grade 2,39,20111104
2009,01,Allegany,0603,West Side Elementary,Grade 3,42,20111104
2009,01,Allegany,0603,West Side Elementary,Grade 4,39,20111104
2009,01,Allegany,0603,West Side Elementary,Grade 5,45,20111104
2009,01,Allegany,0603,West Side Elementary,Total Enrollment,289,20111104
2009,01,Allegany,0606,Allegany High,Grade 9,207,20111104
2009,01,Allegany,0606,Allegany High,Grade 10,228,20111104
2009,01,Allegany,0606,Allegany High,Grade 11,235,20111104
2009,01,Allegany,0606,Allegany High,Grade 12,197,20111104
2009,01,Allegany,0606,Allegany High,Total Enrollment,867,20111104
2009,01,Allegany,0701,Cresaptown Elementary,Prekindergarten,34,20111104
2009,01,Allegany,0701,Cresaptown Elementary,Kindergarten,51,20111104
2009,01,Allegany,0701,Cresaptown Elementary,Grade 1,50,20111104
2009,01,Allegany,0701,Cresaptown Elementary,Grade 2,51,20111104
2009,01,Allegany,0701,Cresaptown Elementary,Grade 3,50,20111104
2009,01,Allegany,0701,Cresaptown Elementary,Grade 4,58,20111104
2009,01,Allegany,0701,Cresaptown Elementary,Grade 5,58,20111104
2009,01,Allegany,0701,Cresaptown Elementary,Total Enrollment,352,20111104
2009,01,Allegany,0702,Bel Air Elementary,Prekindergarten,13,20111104
2009,01,Allegany,0702,Bel Air Elementary,Kindergarten,47,20111104
2009,01,Allegany,0702,Bel Air Elementary,Grade 1,26,20111104
2009,01,Allegany,0702,Bel Air Elementary,Grade 2,34,20111104
2009,01,Allegany,0702,Bel Air Elementary,Grade 3,33,20111104
2009,01,Allegany,0702,Bel Air Elementary,Grade 4,38,20111104
2009,01,Allegany,0702,Bel Air Elementary,Grade 5,39,20111104
2009,01,Allegany,0702,Bel Air Elementary,Total Enrollment,230,20111104
2009,01,Allegany,0801,Westernport Elementary,Prekindergarten,27,20111104
2009,01,Allegany,0801,Westernport Elementary,Kindergarten,38,20111104
2009,01,Allegany,0801,Westernport Elementary,Grade 1,39,20111104
2009,01,Allegany,0801,Westernport Elementary,Grade 2,37,20111104
2009,01,Allegany,0801,Westernport Elementary,Grade 3,38,20111104
2009,01,Allegany,0801,Westernport Elementary,Grade 4,37,20111104
2009,01,Allegany,0801,Westernport Elementary,Grade 5,38,20111104
2009,01,Allegany,0801,Westernport Elementary,Total Enrollment,254,20111104
2009,01,Allegany,0802,Westmar Middle,Grade 6,97,20111104
2009,01,Allegany,0802,Westmar Middle,Grade 7,99,20111104
2009,01,Allegany,0802,Westmar Middle,Grade 8,101,20111104
2009,01,Allegany,0802,Westmar Middle,Total Enrollment,297,20111104
2009,01,Allegany,1001,George's Creek Elementary,Prekindergarten,42,20111104
2009,01,Allegany,1001,George's Creek Elementary,Kindergarten,50,20111104
2009,01,Allegany,1001,George's Creek Elementary,Grade 1,52,20111104
2009,01,Allegany,1001,George's Creek Elementary,Grade 2,45,20111104
2009,01,Allegany,1001,George's Creek Elementary,Grade 3,69,20111104
2009,01,Allegany,1001,George's Creek Elementary,Grade 4,42,20111104
2009,01,Allegany,1001,George's Creek Elementary,Grade 5,58,20111104
2009,01,Allegany,1001,George's Creek Elementary,Total Enrollment,358,20111104
2009,01,Allegany,1101,Frost Elementary,Prekindergarten,17,20111104
2009,01,Allegany,1101,Frost Elementary,Kindergarten,38,20111104
2009,01,Allegany,1101,Frost Elementary,Grade 1,38,20111104
2009,01,Allegany,1101,Frost Elementary,Grade 2,36,20111104
2009,01,Allegany,1101,Frost Elementary,Grade 3,31,20111104
2009,01,Allegany,1101,Frost Elementary,Grade 4,37,20111104
2009,01,Allegany,1101,Frost Elementary,Grade 5,39,20111104
2009,01,Allegany,1101,Frost Elementary,Total Enrollment,236,20111104
2009,01,Allegany,1301,Mount Savage Middle,Grade 6,155,20111104
2009,01,Allegany,1301,Mount Savage Middle,Grade 7,127,20111104
2009,01,Allegany,1301,Mount Savage Middle,Grade 8,137,20111104
2009,01,Allegany,1301,Mount Savage Middle,Grade 9,*,20111104
2009,01,Allegany,1301,Mount Savage Middle,Total Enrollment,420,20111104
2009,01,Allegany,1302,Mt. Savage Elementary,Prekindergarten,*,20111104
2009,01,Allegany,1302,Mt. Savage Elementary,Kindergarten,46,20111104
2009,01,Allegany,1302,Mt. Savage Elementary,Grade 1,32,20111104
2009,01,Allegany,1302,Mt. Savage Elementary,Grade 2,41,20111104
2009,01,Allegany,1302,Mt. Savage Elementary,Grade 3,34,20111104
2009,01,Allegany,1302,Mt. Savage Elementary,Grade 4,40,20111104
2009,01,Allegany,1302,Mt. Savage Elementary,Grade 5,59,20111104
2009,01,Allegany,1302,Mt. Savage Elementary,Total Enrollment,253,20111104
2009,01,Allegany,2404,Mountain Ridge High School,Grade 9,234,20111104
2009,01,Allegany,2404,Mountain Ridge High School,Grade 10,273,20111104
2009,01,Allegany,2404,Mountain Ridge High School,Grade 11,247,20111104
2009,01,Allegany,2404,Mountain Ridge High School,Grade 12,287,20111104
2009,01,Allegany,2404,Mountain Ridge High School,Total Enrollment,1041,20111104
2009,01,Allegany,2801,Beall Elementary,Prekindergarten,68,20111104
2009,01,Allegany,2801,Beall Elementary,Kindergarten,44,20111104
2009,01,Allegany,2801,Beall Elementary,Grade 1,45,20111104
2009,01,Allegany,2801,Beall Elementary,Grade 2,57,20111104
2009,01,Allegany,2801,Beall Elementary,Grade 3,57,20111104
2009,01,Allegany,2801,Beall Elementary,Grade 4,41,20111104
2009,01,Allegany,2801,Beall Elementary,Grade 5,54,20111104
2009,01,Allegany,2801,Beall Elementary,Total Enrollment,366,20111104
2009,01,Allegany,2901,Cash Valley Elementary,Prekindergarten,50,20111104
2009,01,Allegany,2901,Cash Valley Elementary,Kindergarten,43,20111104
2009,01,Allegany,2901,Cash Valley Elementary,Grade 1,41,20111104
2009,01,Allegany,2901,Cash Valley Elementary,Grade 2,48,20111104
2009,01,Allegany,2901,Cash Valley Elementary,Grade 3,42,20111104
2009,01,Allegany,2901,Cash Valley Elementary,Grade 4,44,20111104
2009,01,Allegany,2901,Cash Valley Elementary,Grade 5,38,20111104
2009,01,Allegany,2901,Cash Valley Elementary,Total Enrollment,306,20111104
2009,01,Allegany,2902,Parkside Elementary,Prekindergarten,27,20111104
2009,01,Allegany,2902,Parkside Elementary,Kindergarten,24,20111104
2009,01,Allegany,2902,Parkside Elementary,Grade 1,38,20111104
2009,01,Allegany,2902,Parkside Elementary,Grade 2,43,20111104
2009,01,Allegany,2902,Parkside Elementary,Grade 3,32,20111104
2009,01,Allegany,2902,Parkside Elementary,Grade 4,44,20111104
2009,01,Allegany,2902,Parkside Elementary,Grade 5,45,20111104
2009,01,Allegany,2902,Parkside Elementary,Total Enrollment,253,20111104
2009,01,Allegany,5555,Transition Program at Frostburg,Grade 12,*,20111104
2009,01,Allegany,5555,Transition Program at Frostburg,Total Enrollment,*,20111104
2009,01,Allegany,5556,Transition Program at Cumberland,Grade 12,*,20111104
2009,01,Allegany,5556,Transition Program at Cumberland,Total Enrollment,*,20111104
2009,01,Allegany,5557,Transition Program at Friends Aware,Grade 12,*,20111104
2009,01,Allegany,5557,Transition Program at Friends Aware,Total Enrollment,*,20111104
2009,01,Allegany,A,All Allegany Schools,Prekindergarten,471,20111104
2009,01,Allegany,A,All Allegany Schools,Kindergarten,611,20111104
2009,01,Allegany,A,All Allegany Schools,Elementary,3259,20111104
2009,01,Allegany,A,All Allegany Schools,Middle School,2000,20111104
2009,01,Allegany,A,All Allegany Schools,High School,2891,20111104
2009,01,Allegany,A,All Allegany Schools,Total Enrollment,9232,20111104
2009,02,Anne Arundel,1023,Brooklyn Park Middle,Grade 6,154,20111104
2009,02,Anne Arundel,1023,Brooklyn Park Middle,Grade 7,148,20111104
2009,02,Anne Arundel,1023,Brooklyn Park Middle,Grade 8,172,20111104
2009,02,Anne Arundel,1023,Brooklyn Park Middle,Total Enrollment,474,20111104
2009,02,Anne Arundel,1033,Glen Burnie High,Grade 9,594,20111104
2009,02,Anne Arundel,1033,Glen Burnie High,Grade 10,522,20111104
2009,02,Anne Arundel,1033,Glen Burnie High,Grade 11,463,20111104
2009,02,Anne Arundel,1033,Glen Burnie High,Grade 12,370,20111104
2009,02,Anne Arundel,1033,Glen Burnie High,Total Enrollment,1949,20111104
2009,02,Anne Arundel,1043,Corkran Middle School,Grade 6,209,20111104
2009,02,Anne Arundel,1043,Corkran Middle School,Grade 7,233,20111104
2009,02,Anne Arundel,1043,Corkran Middle School,Grade 8,231,20111104
2009,02,Anne Arundel,1043,Corkran Middle School,Total Enrollment,673,20111104
2009,02,Anne Arundel,1053,Lindale Middle,Grade 6,263,20111104
2009,02,Anne Arundel,1053,Lindale Middle,Grade 7,255,20111104
2009,02,Anne Arundel,1053,Lindale Middle,Grade 8,287,20111104
2009,02,Anne Arundel,1053,Lindale Middle,Total Enrollment,805,20111104
2009,02,Anne Arundel,1063,Marley Middle,Grade 6,256,20111104
2009,02,Anne Arundel,1063,Marley Middle,Grade 7,245,20111104
2009,02,Anne Arundel,1063,Marley Middle,Grade 8,294,20111104
2009,02,Anne Arundel,1063,Marley Middle,Total Enrollment,795,20111104
2009,02,Anne Arundel,1082,Belle Grove Elementary,Prekindergarten,19,20111104
2009,02,Anne Arundel,1082,Belle Grove Elementary,Kindergarten,34,20111104
2009,02,Anne Arundel,1082,Belle Grove Elementary,Grade 1,25,20111104
2009,02,Anne Arundel,1082,Belle Grove Elementary,Grade 2,25,20111104
2009,02,Anne Arundel,1082,Belle Grove Elementary,Grade 3,38,20111104
2009,02,Anne Arundel,1082,Belle Grove Elementary,Grade 4,20,20111104
2009,02,Anne Arundel,1082,Belle Grove Elementary,Grade 5,28,20111104
2009,02,Anne Arundel,1082,Belle Grove Elementary,Total Enrollment,189,20111104
2009,02,Anne Arundel,1092,Brooklyn Park Elementary,Prekindergarten,33,20111104
2009,02,Anne Arundel,1092,Brooklyn Park Elementary,Kindergarten,54,20111104
2009,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 1,57,20111104
2009,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 2,52,20111104
2009,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 3,65,20111104
2009,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 4,65,20111104
2009,02,Anne Arundel,1092,Brooklyn Park Elementary,Grade 5,43,20111104
2009,02,Anne Arundel,1092,Brooklyn Park Elementary,Total Enrollment,369,20111104
2009,02,Anne Arundel,1102,Ferndale Early Education Center,Prekindergarten,76,20111104
2009,02,Anne Arundel,1102,Ferndale Early Education Center,Kindergarten,61,20111104
2009,02,Anne Arundel,1102,Ferndale Early Education Center,Total Enrollment,137,20111104
2009,02,Anne Arundel,1112,George T. Cromwell Elementary,Grade 1,48,20111104
2009,02,Anne Arundel,1112,George T. Cromwell Elementary,Grade 2,55,20111104
2009,02,Anne Arundel,1112,George T. Cromwell Elementary,Grade 3,53,20111104
2009,02,Anne Arundel,1112,George T. Cromwell Elementary,Grade 4,55,20111104
2009,02,Anne Arundel,1112,George T. Cromwell Elementary,Grade 5,49,20111104
2009,02,Anne Arundel,1112,George T. Cromwell Elementary,Total Enrollment,260,20111104
2009,02,Anne Arundel,1122,Freetown Elementary,Prekindergarten,41,20111104
2009,02,Anne Arundel,1122,Freetown Elementary,Kindergarten,65,20111104
2009,02,Anne Arundel,1122,Freetown Elementary,Grade 1,86,20111104
2009,02,Anne Arundel,1122,Freetown Elementary,Grade 2,62,20111104
2009,02,Anne Arundel,1122,Freetown Elementary,Grade 3,67,20111104
2009,02,Anne Arundel,1122,Freetown Elementary,Grade 4,50,20111104
2009,02,Anne Arundel,1122,Freetown Elementary,Grade 5,51,20111104
2009,02,Anne Arundel,1122,Freetown Elementary,Total Enrollment,422,20111104
2009,02,Anne Arundel,1132,Glendale Elementary,Prekindergarten,40,20111104
2009,02,Anne Arundel,1132,Glendale Elementary,Kindergarten,63,20111104
2009,02,Anne Arundel,1132,Glendale Elementary,Grade 1,80,20111104
2009,02,Anne Arundel,1132,Glendale Elementary,Grade 2,67,20111104
2009,02,Anne Arundel,1132,Glendale Elementary,Grade 3,75,20111104
2009,02,Anne Arundel,1132,Glendale Elementary,Grade 4,62,20111104
2009,02,Anne Arundel,1132,Glendale Elementary,Grade 5,91,20111104
2009,02,Anne Arundel,1132,Glendale Elementary,Total Enrollment,478,20111104
2009,02,Anne Arundel,1142,Hilltop Elementary,Kindergarten,88,20111104
2009,02,Anne Arundel,1142,Hilltop Elementary,Grade 1,82,20111104
2009,02,Anne Arundel,1142,Hilltop Elementary,Grade 2,91,20111104
2009,02,Anne Arundel,1142,Hilltop Elementary,Grade 3,73,20111104
2009,02,Anne Arundel,1142,Hilltop Elementary,Grade 4,98,20111104
2009,02,Anne Arundel,1142,Hilltop Elementary,Grade 5,103,20111104
2009,02,Anne Arundel,1142,Hilltop Elementary,Total Enrollment,535,20111104
2009,02,Anne Arundel,1152,Linthicum Elementary,Kindergarten,66,20111104
2009,02,Anne Arundel,1152,Linthicum Elementary,Grade 1,67,20111104
2009,02,Anne Arundel,1152,Linthicum Elementary,Grade 2,63,20111104
2009,02,Anne Arundel,1152,Linthicum Elementary,Grade 3,67,20111104
2009,02,Anne Arundel,1152,Linthicum Elementary,Grade 4,62,20111104
2009,02,Anne Arundel,1152,Linthicum Elementary,Grade 5,66,20111104
2009,02,Anne Arundel,1152,Linthicum Elementary,Total Enrollment,391,20111104
2009,02,Anne Arundel,1162,Marley Elementary,Prekindergarten,51,20111104
2009,02,Anne Arundel,1162,Marley Elementary,Kindergarten,66,20111104
2009,02,Anne Arundel,1162,Marley Elementary,Grade 1,72,20111104
2009,02,Anne Arundel,1162,Marley Elementary,Grade 2,82,20111104
2009,02,Anne Arundel,1162,Marley Elementary,Grade 3,65,20111104
2009,02,Anne Arundel,1162,Marley Elementary,Grade 4,73,20111104
2009,02,Anne Arundel,1162,Marley Elementary,Grade 5,67,20111104
2009,02,Anne Arundel,1162,Marley Elementary,Total Enrollment,476,20111104
2009,02,Anne Arundel,1172,North Glen Elementary,Prekindergarten,37,20111104
2009,02,Anne Arundel,1172,North Glen Elementary,Kindergarten,36,20111104
2009,02,Anne Arundel,1172,North Glen Elementary,Grade 1,34,20111104
2009,02,Anne Arundel,1172,North Glen Elementary,Grade 2,36,20111104
2009,02,Anne Arundel,1172,North Glen Elementary,Grade 3,40,20111104
2009,02,Anne Arundel,1172,North Glen Elementary,Grade 4,34,20111104
2009,02,Anne Arundel,1172,North Glen Elementary,Grade 5,37,20111104
2009,02,Anne Arundel,1172,North Glen Elementary,Total Enrollment,254,20111104
2009,02,Anne Arundel,1182,Oakwood Elementary,Prekindergarten,60,20111104
2009,02,Anne Arundel,1182,Oakwood Elementary,Kindergarten,44,20111104
2009,02,Anne Arundel,1182,Oakwood Elementary,Grade 1,33,20111104
2009,02,Anne Arundel,1182,Oakwood Elementary,Grade 2,31,20111104
2009,02,Anne Arundel,1182,Oakwood Elementary,Grade 3,44,20111104
2009,02,Anne Arundel,1182,Oakwood Elementary,Grade 4,31,20111104
2009,02,Anne Arundel,1182,Oakwood Elementary,Grade 5,32,20111104
2009,02,Anne Arundel,1182,Oakwood Elementary,Total Enrollment,275,20111104
2009,02,Anne Arundel,1192,Overlook Elementary,Kindergarten,40,20111104
2009,02,Anne Arundel,1192,Overlook Elementary,Grade 1,27,20111104
2009,02,Anne Arundel,1192,Overlook Elementary,Grade 2,32,20111104
2009,02,Anne Arundel,1192,Overlook Elementary,Grade 3,31,20111104
2009,02,Anne Arundel,1192,Overlook Elementary,Grade 4,31,20111104
2009,02,Anne Arundel,1192,Overlook Elementary,Grade 5,54,20111104
2009,02,Anne Arundel,1192,Overlook Elementary,Total Enrollment,215,20111104
2009,02,Anne Arundel,1202,Park Elementary,Prekindergarten,36,20111104
2009,02,Anne Arundel,1202,Park Elementary,Kindergarten,48,20111104
2009,02,Anne Arundel,1202,Park Elementary,Grade 1,63,20111104
2009,02,Anne Arundel,1202,Park Elementary,Grade 2,55,20111104
2009,02,Anne Arundel,1202,Park Elementary,Grade 3,65,20111104
2009,02,Anne Arundel,1202,Park Elementary,Grade 4,52,20111104
2009,02,Anne Arundel,1202,Park Elementary,Grade 5,51,20111104
2009,02,Anne Arundel,1202,Park Elementary,Total Enrollment,370,20111104
2009,02,Anne Arundel,1212,Point Pleasant Elementary,Prekindergarten,38,20111104
2009,02,Anne Arundel,1212,Point Pleasant Elementary,Kindergarten,83,20111104
2009,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 1,76,20111104
2009,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 2,86,20111104
2009,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 3,83,20111104
2009,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 4,84,20111104
2009,02,Anne Arundel,1212,Point Pleasant Elementary,Grade 5,83,20111104
2009,02,Anne Arundel,1212,Point Pleasant Elementary,Total Enrollment,533,20111104
2009,02,Anne Arundel,1232,Quarterfield Elementary,Prekindergarten,54,20111104
2009,02,Anne Arundel,1232,Quarterfield Elementary,Kindergarten,65,20111104
2009,02,Anne Arundel,1232,Quarterfield Elementary,Grade 1,61,20111104
2009,02,Anne Arundel,1232,Quarterfield Elementary,Grade 2,67,20111104
2009,02,Anne Arundel,1232,Quarterfield Elementary,Grade 3,63,20111104
2009,02,Anne Arundel,1232,Quarterfield Elementary,Grade 4,74,20111104
2009,02,Anne Arundel,1232,Quarterfield Elementary,Grade 5,60,20111104
2009,02,Anne Arundel,1232,Quarterfield Elementary,Total Enrollment,444,20111104
2009,02,Anne Arundel,1242,Richard Henry Lee Elementary,Kindergarten,80,20111104
2009,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 1,91,20111104
2009,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 2,77,20111104
2009,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 3,77,20111104
2009,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 4,75,20111104
2009,02,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 5,91,20111104
2009,02,Anne Arundel,1242,Richard Henry Lee Elementary,Total Enrollment,491,20111104
2009,02,Anne Arundel,1262,Woodside Elementary,Prekindergarten,33,20111104
2009,02,Anne Arundel,1262,Woodside Elementary,Kindergarten,41,20111104
2009,02,Anne Arundel,1262,Woodside Elementary,Grade 1,46,20111104
2009,02,Anne Arundel,1262,Woodside Elementary,Grade 2,44,20111104
2009,02,Anne Arundel,1262,Woodside Elementary,Grade 3,49,20111104
2009,02,Anne Arundel,1262,Woodside Elementary,Grade 4,50,20111104
2009,02,Anne Arundel,1262,Woodside Elementary,Grade 5,41,20111104
2009,02,Anne Arundel,1262,Woodside Elementary,Total Enrollment,304,20111104
2009,02,Anne Arundel,1274,Marley Special Glen School,Prekindergarten,63,20111104
2009,02,Anne Arundel,1274,Marley Special Glen School,Kindergarten,13,20111104
2009,02,Anne Arundel,1274,Marley Special Glen School,Grade 1,*,20111104
2009,02,Anne Arundel,1274,Marley Special Glen School,Grade 2,*,20111104
2009,02,Anne Arundel,1274,Marley Special Glen School,Grade 3,*,20111104
2009,02,Anne Arundel,1274,Marley Special Glen School,Grade 4,*,20111104
2009,02,Anne Arundel,1274,Marley Special Glen School,Grade 5,*,20111104
2009,02,Anne Arundel,1274,Marley Special Glen School,Grade 6,*,20111104
2009,02,Anne Arundel,1274,Marley Special Glen School,Grade 7,*,20111104
2009,02,Anne Arundel,1274,Marley Special Glen School,Grade 8,*,20111104
2009,02,Anne Arundel,1274,Marley Special Glen School,Grade 9,*,20111104
2009,02,Anne Arundel,1274,Marley Special Glen School,Grade 10,*,20111104
2009,02,Anne Arundel,1274,Marley Special Glen School,Grade 11,10,20111104
2009,02,Anne Arundel,1274,Marley Special Glen School,Grade 12,12,20111104
2009,02,Anne Arundel,1274,Marley Special Glen School,Total Enrollment,127,20111104
2009,02,Anne Arundel,1313,Glen Burnie Evening High,Grade 9,10,20111104
2009,02,Anne Arundel,1313,Glen Burnie Evening High,Grade 10,22,20111104
2009,02,Anne Arundel,1313,Glen Burnie Evening High,Grade 11,27,20111104
2009,02,Anne Arundel,1313,Glen Burnie Evening High,Grade 12,40,20111104
2009,02,Anne Arundel,1313,Glen Burnie Evening High,Total Enrollment,99,20111104
2009,02,Anne Arundel,1323,North County High,Grade 9,620,20111104
2009,02,Anne Arundel,1323,North County High,Grade 10,482,20111104
2009,02,Anne Arundel,1323,North County High,Grade 11,455,20111104
2009,02,Anne Arundel,1323,North County High,Grade 12,359,20111104
2009,02,Anne Arundel,1323,North County High,Total Enrollment,1916,20111104
2009,02,Anne Arundel,2013,Severna Park High,Grade 9,472,20111104
2009,02,Anne Arundel,2013,Severna Park High,Grade 10,480,20111104
2009,02,Anne Arundel,2013,Severna Park High,Grade 11,479,20111104
2009,02,Anne Arundel,2013,Severna Park High,Grade 12,412,20111104
2009,02,Anne Arundel,2013,Severna Park High,Total Enrollment,1843,20111104
2009,02,Anne Arundel,2023,Northeast High,Grade 9,388,20111104
2009,02,Anne Arundel,2023,Northeast High,Grade 10,307,20111104
2009,02,Anne Arundel,2023,Northeast High,Grade 11,366,20111104
2009,02,Anne Arundel,2023,Northeast High,Grade 12,258,20111104
2009,02,Anne Arundel,2023,Northeast High,Total Enrollment,1319,20111104
2009,02,Anne Arundel,2033,George Fox Middle,Grade 6,249,20111104
2009,02,Anne Arundel,2033,George Fox Middle,Grade 7,281,20111104
2009,02,Anne Arundel,2033,George Fox Middle,Grade 8,265,20111104
2009,02,Anne Arundel,2033,George Fox Middle,Total Enrollment,795,20111104
2009,02,Anne Arundel,2043,Severna Park Middle,Grade 6,474,20111104
2009,02,Anne Arundel,2043,Severna Park Middle,Grade 7,496,20111104
2009,02,Anne Arundel,2043,Severna Park Middle,Grade 8,496,20111104
2009,02,Anne Arundel,2043,Severna Park Middle,Total Enrollment,1466,20111104
2009,02,Anne Arundel,2052,Arnold Elementary,Kindergarten,72,20111104
2009,02,Anne Arundel,2052,Arnold Elementary,Grade 1,82,20111104
2009,02,Anne Arundel,2052,Arnold Elementary,Grade 2,70,20111104
2009,02,Anne Arundel,2052,Arnold Elementary,Grade 3,81,20111104
2009,02,Anne Arundel,2052,Arnold Elementary,Grade 4,73,20111104
2009,02,Anne Arundel,2052,Arnold Elementary,Grade 5,82,20111104
2009,02,Anne Arundel,2052,Arnold Elementary,Total Enrollment,460,20111104
2009,02,Anne Arundel,2062,Belvedere Elementary,Prekindergarten,42,20111104
2009,02,Anne Arundel,2062,Belvedere Elementary,Kindergarten,67,20111104
2009,02,Anne Arundel,2062,Belvedere Elementary,Grade 1,71,20111104
2009,02,Anne Arundel,2062,Belvedere Elementary,Grade 2,91,20111104
2009,02,Anne Arundel,2062,Belvedere Elementary,Grade 3,73,20111104
2009,02,Anne Arundel,2062,Belvedere Elementary,Grade 4,78,20111104
2009,02,Anne Arundel,2062,Belvedere Elementary,Grade 5,75,20111104
2009,02,Anne Arundel,2062,Belvedere Elementary,Total Enrollment,497,20111104
2009,02,Anne Arundel,2072,Benfield Elementary,Prekindergarten,16,20111104
2009,02,Anne Arundel,2072,Benfield Elementary,Kindergarten,77,20111104
2009,02,Anne Arundel,2072,Benfield Elementary,Grade 1,60,20111104
2009,02,Anne Arundel,2072,Benfield Elementary,Grade 2,63,20111104
2009,02,Anne Arundel,2072,Benfield Elementary,Grade 3,98,20111104
2009,02,Anne Arundel,2072,Benfield Elementary,Grade 4,59,20111104
2009,02,Anne Arundel,2072,Benfield Elementary,Grade 5,81,20111104
2009,02,Anne Arundel,2072,Benfield Elementary,Total Enrollment,454,20111104
2009,02,Anne Arundel,2082,Bodkin Elementary,Kindergarten,83,20111104
2009,02,Anne Arundel,2082,Bodkin Elementary,Grade 1,95,20111104
2009,02,Anne Arundel,2082,Bodkin Elementary,Grade 2,99,20111104
2009,02,Anne Arundel,2082,Bodkin Elementary,Grade 3,97,20111104
2009,02,Anne Arundel,2082,Bodkin Elementary,Grade 4,93,20111104
2009,02,Anne Arundel,2082,Bodkin Elementary,Grade 5,96,20111104
2009,02,Anne Arundel,2082,Bodkin Elementary,Total Enrollment,563,20111104
