Academic Year,LEA Number,LEA Name,School Number,School Name,Grade,Enrolled Count,Create Date
2017,1,Allegany,2901,Cash Valley Elementary,Total Enrollment,296,20170814
2017,1,Allegany,2902,Parkside Elementary,Prekindergarten,14,20170814
2017,1,Allegany,2902,Parkside Elementary,Kindergarten,30,20170814
2017,1,Allegany,2902,Parkside Elementary,Grade 1,34,20170814
2017,1,Allegany,2902,Parkside Elementary,Grade 2,33,20170814
2017,1,Allegany,2902,Parkside Elementary,Grade 3,31,20170814
2017,1,Allegany,2902,Parkside Elementary,Grade 4,39,20170814
2017,1,Allegany,2902,Parkside Elementary,Grade 5,34,20170814
2017,1,Allegany,2902,Parkside Elementary,Total Enrollment,215,20170814
2017,1,Allegany,A,All Allegany Schools,Prekindergarten,490,20170814
2017,1,Allegany,A,All Allegany Schools,Kindergarten,621,20170814
2017,1,Allegany,A,All Allegany Schools,Elementary,3232,20170814
2017,1,Allegany,A,All Allegany Schools,Middle School,1855,20170814
2017,1,Allegany,A,All Allegany Schools,High School,2504,20170814
2017,1,Allegany,A,All Allegany Schools,Total Enrollment,8702,20170814
2017,2,Anne Arundel,1023,Brooklyn Park Middle,Grade 6,239,20170814
2017,2,Anne Arundel,1023,Brooklyn Park Middle,Grade 7,224,20170814
2017,2,Anne Arundel,1023,Brooklyn Park Middle,Grade 8,238,20170814
2017,2,Anne Arundel,1023,Brooklyn Park Middle,Total Enrollment,701,20170814
2017,2,Anne Arundel,1033,Glen Burnie High,Grade 9,585,20170814
2017,2,Anne Arundel,1033,Glen Burnie High,Grade 10,517,20170814
2017,2,Anne Arundel,1033,Glen Burnie High,Grade 11,449,20170814
2017,2,Anne Arundel,1033,Glen Burnie High,Grade 12,386,20170814
2017,2,Anne Arundel,1033,Glen Burnie High,Total Enrollment,1937,20170814
2017,2,Anne Arundel,1043,Corkran Middle School,Grade 6,158,20170814
2017,2,Anne Arundel,1043,Corkran Middle School,Grade 7,173,20170814
2017,2,Anne Arundel,1043,Corkran Middle School,Grade 8,199,20170814
2017,2,Anne Arundel,1043,Corkran Middle School,Total Enrollment,530,20170814
2017,2,Anne Arundel,1053,Lindale Middle,Grade 6,363,20170814
2017,2,Anne Arundel,1053,Lindale Middle,Grade 7,351,20170814
2017,2,Anne Arundel,1053,Lindale Middle,Grade 8,336,20170814
2017,2,Anne Arundel,1053,Lindale Middle,Total Enrollment,1050,20170814
2017,2,Anne Arundel,1063,Marley Middle,Grade 6,270,20170814
2017,2,Anne Arundel,1063,Marley Middle,Grade 7,287,20170814
2017,2,Anne Arundel,1063,Marley Middle,Grade 8,270,20170814
2017,2,Anne Arundel,1063,Marley Middle,Total Enrollment,827,20170814
2017,2,Anne Arundel,1082,Belle Grove Elementary,Prekindergarten,30,20170814
2017,2,Anne Arundel,1082,Belle Grove Elementary,Kindergarten,40,20170814
2017,2,Anne Arundel,1082,Belle Grove Elementary,Grade 1,23,20170814
2017,2,Anne Arundel,1082,Belle Grove Elementary,Grade 2,41,20170814
2017,2,Anne Arundel,1082,Belle Grove Elementary,Grade 3,43,20170814
2017,2,Anne Arundel,1082,Belle Grove Elementary,Grade 4,45,20170814
2017,2,Anne Arundel,1082,Belle Grove Elementary,Grade 5,40,20170814
2017,2,Anne Arundel,1082,Belle Grove Elementary,Total Enrollment,262,20170814
2017,2,Anne Arundel,1092,Brooklyn Park Elementary,Prekindergarten,40,20170814
2017,2,Anne Arundel,1092,Brooklyn Park Elementary,Kindergarten,61,20170814
2017,2,Anne Arundel,1092,Brooklyn Park Elementary,Grade 1,58,20170814
2017,2,Anne Arundel,1092,Brooklyn Park Elementary,Grade 2,73,20170814
2017,2,Anne Arundel,1092,Brooklyn Park Elementary,Grade 3,66,20170814
2017,2,Anne Arundel,1092,Brooklyn Park Elementary,Grade 4,63,20170814
2017,2,Anne Arundel,1092,Brooklyn Park Elementary,Grade 5,69,20170814
2017,2,Anne Arundel,1092,Brooklyn Park Elementary,Total Enrollment,430,20170814
2017,2,Anne Arundel,1102,Ferndale Early Education Center,Prekindergarten,71,20170814
2017,2,Anne Arundel,1102,Ferndale Early Education Center,Kindergarten,54,20170814
2017,2,Anne Arundel,1102,Ferndale Early Education Center,Total Enrollment,125,20170814
2017,2,Anne Arundel,1112,George T. Cromwell Elementary,Grade 1,60,20170814
2017,2,Anne Arundel,1112,George T. Cromwell Elementary,Grade 2,58,20170814
2017,2,Anne Arundel,1112,George T. Cromwell Elementary,Grade 3,73,20170814
2017,2,Anne Arundel,1112,George T. Cromwell Elementary,Grade 4,47,20170814
2017,2,Anne Arundel,1112,George T. Cromwell Elementary,Grade 5,70,20170814
2017,2,Anne Arundel,1112,George T. Cromwell Elementary,Total Enrollment,308,20170814
2017,2,Anne Arundel,1122,Freetown Elementary,Prekindergarten,47,20170814
2017,2,Anne Arundel,1122,Freetown Elementary,Kindergarten,78,20170814
2017,2,Anne Arundel,1122,Freetown Elementary,Grade 1,79,20170814
2017,2,Anne Arundel,1122,Freetown Elementary,Grade 2,65,20170814
2017,2,Anne Arundel,1122,Freetown Elementary,Grade 3,66,20170814
2017,2,Anne Arundel,1122,Freetown Elementary,Grade 4,69,20170814
2017,2,Anne Arundel,1122,Freetown Elementary,Grade 5,70,20170814
2017,2,Anne Arundel,1122,Freetown Elementary,Total Enrollment,474,20170814
2017,2,Anne Arundel,1132,Glendale Elementary,Prekindergarten,31,20170814
2017,2,Anne Arundel,1132,Glendale Elementary,Kindergarten,60,20170814
2017,2,Anne Arundel,1132,Glendale Elementary,Grade 1,67,20170814
2017,2,Anne Arundel,1132,Glendale Elementary,Grade 2,57,20170814
2017,2,Anne Arundel,1132,Glendale Elementary,Grade 3,92,20170814
2017,2,Anne Arundel,1132,Glendale Elementary,Grade 4,58,20170814
2017,2,Anne Arundel,1132,Glendale Elementary,Grade 5,51,20170814
2017,2,Anne Arundel,1132,Glendale Elementary,Total Enrollment,416,20170814
2017,2,Anne Arundel,1142,Hilltop Elementary,Prekindergarten,55,20170814
2017,2,Anne Arundel,1142,Hilltop Elementary,Kindergarten,94,20170814
2017,2,Anne Arundel,1142,Hilltop Elementary,Grade 1,120,20170814
2017,2,Anne Arundel,1142,Hilltop Elementary,Grade 2,123,20170814
2017,2,Anne Arundel,1142,Hilltop Elementary,Grade 3,106,20170814
2017,2,Anne Arundel,1142,Hilltop Elementary,Grade 4,111,20170814
2017,2,Anne Arundel,1142,Hilltop Elementary,Grade 5,86,20170814
2017,2,Anne Arundel,1142,Hilltop Elementary,Total Enrollment,695,20170814
2017,2,Anne Arundel,1152,Linthicum Elementary,Kindergarten,83,20170814
2017,2,Anne Arundel,1152,Linthicum Elementary,Grade 1,70,20170814
2017,2,Anne Arundel,1152,Linthicum Elementary,Grade 2,88,20170814
2017,2,Anne Arundel,1152,Linthicum Elementary,Grade 3,77,20170814
2017,2,Anne Arundel,1152,Linthicum Elementary,Grade 4,86,20170814
2017,2,Anne Arundel,1152,Linthicum Elementary,Grade 5,54,20170814
2017,2,Anne Arundel,1152,Linthicum Elementary,Total Enrollment,458,20170814
2017,2,Anne Arundel,1162,Marley Elementary,Prekindergarten,38,20170814
2017,2,Anne Arundel,1162,Marley Elementary,Kindergarten,118,20170814
2017,2,Anne Arundel,1162,Marley Elementary,Grade 1,141,20170814
2017,2,Anne Arundel,1162,Marley Elementary,Grade 2,111,20170814
2017,2,Anne Arundel,1162,Marley Elementary,Grade 3,129,20170814
2017,2,Anne Arundel,1162,Marley Elementary,Grade 4,125,20170814
2017,2,Anne Arundel,1162,Marley Elementary,Grade 5,99,20170814
2017,2,Anne Arundel,1162,Marley Elementary,Total Enrollment,761,20170814
2017,2,Anne Arundel,1172,North Glen Elementary,Prekindergarten,38,20170814
2017,2,Anne Arundel,1172,North Glen Elementary,Kindergarten,40,20170814
2017,2,Anne Arundel,1172,North Glen Elementary,Grade 1,46,20170814
2017,2,Anne Arundel,1172,North Glen Elementary,Grade 2,46,20170814
2017,2,Anne Arundel,1172,North Glen Elementary,Grade 3,33,20170814
2017,2,Anne Arundel,1172,North Glen Elementary,Grade 4,38,20170814
2017,2,Anne Arundel,1172,North Glen Elementary,Grade 5,49,20170814
2017,2,Anne Arundel,1172,North Glen Elementary,Total Enrollment,290,20170814
2017,2,Anne Arundel,1182,Oakwood Elementary,Prekindergarten,52,20170814
2017,2,Anne Arundel,1182,Oakwood Elementary,Kindergarten,46,20170814
2017,2,Anne Arundel,1182,Oakwood Elementary,Grade 1,37,20170814
2017,2,Anne Arundel,1182,Oakwood Elementary,Grade 2,37,20170814
2017,2,Anne Arundel,1182,Oakwood Elementary,Grade 3,39,20170814
2017,2,Anne Arundel,1182,Oakwood Elementary,Grade 4,40,20170814
2017,2,Anne Arundel,1182,Oakwood Elementary,Grade 5,47,20170814
2017,2,Anne Arundel,1182,Oakwood Elementary,Total Enrollment,298,20170814
2017,2,Anne Arundel,1192,Overlook Elementary,Prekindergarten,37,20170814
2017,2,Anne Arundel,1192,Overlook Elementary,Kindergarten,61,20170814
2017,2,Anne Arundel,1192,Overlook Elementary,Grade 1,47,20170814
2017,2,Anne Arundel,1192,Overlook Elementary,Grade 2,71,20170814
2017,2,Anne Arundel,1192,Overlook Elementary,Grade 3,55,20170814
2017,2,Anne Arundel,1192,Overlook Elementary,Grade 4,60,20170814
2017,2,Anne Arundel,1192,Overlook Elementary,Grade 5,46,20170814
2017,2,Anne Arundel,1192,Overlook Elementary,Total Enrollment,377,20170814
2017,2,Anne Arundel,1202,Park Elementary,Prekindergarten,35,20170814
2017,2,Anne Arundel,1202,Park Elementary,Kindergarten,65,20170814
2017,2,Anne Arundel,1202,Park Elementary,Grade 1,71,20170814
2017,2,Anne Arundel,1202,Park Elementary,Grade 2,74,20170814
2017,2,Anne Arundel,1202,Park Elementary,Grade 3,68,20170814
2017,2,Anne Arundel,1202,Park Elementary,Grade 4,72,20170814
2017,2,Anne Arundel,1202,Park Elementary,Grade 5,79,20170814
2017,2,Anne Arundel,1202,Park Elementary,Total Enrollment,464,20170814
2017,2,Anne Arundel,1212,Point Pleasant Elementary,Prekindergarten,35,20170814
2017,2,Anne Arundel,1212,Point Pleasant Elementary,Kindergarten,85,20170814
2017,2,Anne Arundel,1212,Point Pleasant Elementary,Grade 1,93,20170814
2017,2,Anne Arundel,1212,Point Pleasant Elementary,Grade 2,96,20170814
2017,2,Anne Arundel,1212,Point Pleasant Elementary,Grade 3,92,20170814
2017,2,Anne Arundel,1212,Point Pleasant Elementary,Grade 4,77,20170814
2017,2,Anne Arundel,1212,Point Pleasant Elementary,Grade 5,94,20170814
2017,2,Anne Arundel,1212,Point Pleasant Elementary,Total Enrollment,572,20170814
2017,2,Anne Arundel,1232,Quarterfield Elementary,Prekindergarten,60,20170814
2017,2,Anne Arundel,1232,Quarterfield Elementary,Kindergarten,58,20170814
2017,2,Anne Arundel,1232,Quarterfield Elementary,Grade 1,74,20170814
2017,2,Anne Arundel,1232,Quarterfield Elementary,Grade 2,62,20170814
2017,2,Anne Arundel,1232,Quarterfield Elementary,Grade 3,69,20170814
2017,2,Anne Arundel,1232,Quarterfield Elementary,Grade 4,70,20170814
2017,2,Anne Arundel,1232,Quarterfield Elementary,Grade 5,62,20170814
2017,2,Anne Arundel,1232,Quarterfield Elementary,Total Enrollment,455,20170814
2017,2,Anne Arundel,1242,Richard Henry Lee Elementary,Kindergarten,72,20170814
2017,2,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 1,83,20170814
2017,2,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 2,112,20170814
2017,2,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 3,81,20170814
2017,2,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 4,85,20170814
2017,2,Anne Arundel,1242,Richard Henry Lee Elementary,Grade 5,105,20170814
2017,2,Anne Arundel,1242,Richard Henry Lee Elementary,Total Enrollment,538,20170814
2017,2,Anne Arundel,1262,Woodside Elementary,Prekindergarten,20,20170814
2017,2,Anne Arundel,1262,Woodside Elementary,Kindergarten,68,20170814
2017,2,Anne Arundel,1262,Woodside Elementary,Grade 1,52,20170814
2017,2,Anne Arundel,1262,Woodside Elementary,Grade 2,50,20170814
2017,2,Anne Arundel,1262,Woodside Elementary,Grade 3,61,20170814
2017,2,Anne Arundel,1262,Woodside Elementary,Grade 4,60,20170814
2017,2,Anne Arundel,1262,Woodside Elementary,Grade 5,41,20170814
2017,2,Anne Arundel,1262,Woodside Elementary,Total Enrollment,352,20170814
2017,2,Anne Arundel,1274,Marley Glen School,Prekindergarten,54,20170814
2017,2,Anne Arundel,1274,Marley Glen School,Kindergarten,13,20170814
2017,2,Anne Arundel,1274,Marley Glen School,Grade 1,*,20170814
2017,2,Anne Arundel,1274,Marley Glen School,Grade 2,*,20170814
2017,2,Anne Arundel,1274,Marley Glen School,Grade 3,*,20170814
2017,2,Anne Arundel,1274,Marley Glen School,Grade 4,*,20170814
2017,2,Anne Arundel,1274,Marley Glen School,Grade 5,*,20170814
2017,2,Anne Arundel,1274,Marley Glen School,Grade 6,*,20170814
2017,2,Anne Arundel,1274,Marley Glen School,Grade 7,*,20170814
2017,2,Anne Arundel,1274,Marley Glen School,Grade 8,*,20170814
2017,2,Anne Arundel,1274,Marley Glen School,Grade 9,*,20170814
2017,2,Anne Arundel,1274,Marley Glen School,Grade 10,*,20170814
2017,2,Anne Arundel,1274,Marley Glen School,Grade 11,10,20170814
2017,2,Anne Arundel,1274,Marley Glen School,Grade 12,*,20170814
2017,2,Anne Arundel,1274,Marley Glen School,Total Enrollment,112,20170814
2017,2,Anne Arundel,1323,North County High,Grade 9,621,20170814
2017,2,Anne Arundel,1323,North County High,Grade 10,554,20170814
2017,2,Anne Arundel,1323,North County High,Grade 11,516,20170814
2017,2,Anne Arundel,1323,North County High,Grade 12,438,20170814
2017,2,Anne Arundel,1323,North County High,Total Enrollment,2129,20170814
2017,2,Anne Arundel,2013,Severna Park High,Grade 9,452,20170814
2017,2,Anne Arundel,2013,Severna Park High,Grade 10,432,20170814
2017,2,Anne Arundel,2013,Severna Park High,Grade 11,476,20170814
2017,2,Anne Arundel,2013,Severna Park High,Grade 12,397,20170814
2017,2,Anne Arundel,2013,Severna Park High,Total Enrollment,1757,20170814
2017,2,Anne Arundel,2023,Northeast High,Grade 9,364,20170814
2017,2,Anne Arundel,2023,Northeast High,Grade 10,332,20170814
2017,2,Anne Arundel,2023,Northeast High,Grade 11,367,20170814
2017,2,Anne Arundel,2023,Northeast High,Grade 12,296,20170814
2017,2,Anne Arundel,2023,Northeast High,Total Enrollment,1359,20170814
2017,2,Anne Arundel,2033,George Fox Middle,Grade 6,235,20170814
2017,2,Anne Arundel,2033,George Fox Middle,Grade 7,311,20170814
2017,2,Anne Arundel,2033,George Fox Middle,Grade 8,329,20170814
2017,2,Anne Arundel,2033,George Fox Middle,Total Enrollment,875,20170814
2017,2,Anne Arundel,2043,Severna Park Middle,Grade 6,508,20170814
2017,2,Anne Arundel,2043,Severna Park Middle,Grade 7,461,20170814
2017,2,Anne Arundel,2043,Severna Park Middle,Grade 8,536,20170814
2017,2,Anne Arundel,2043,Severna Park Middle,Total Enrollment,1505,20170814
2017,2,Anne Arundel,2052,Arnold Elementary,Kindergarten,61,20170814
2017,2,Anne Arundel,2052,Arnold Elementary,Grade 1,73,20170814
2017,2,Anne Arundel,2052,Arnold Elementary,Grade 2,69,20170814
2017,2,Anne Arundel,2052,Arnold Elementary,Grade 3,60,20170814
2017,2,Anne Arundel,2052,Arnold Elementary,Grade 4,69,20170814
2017,2,Anne Arundel,2052,Arnold Elementary,Grade 5,56,20170814
2017,2,Anne Arundel,2052,Arnold Elementary,Total Enrollment,388,20170814
2017,2,Anne Arundel,2062,Belvedere Elementary,Prekindergarten,42,20170814
2017,2,Anne Arundel,2062,Belvedere Elementary,Kindergarten,72,20170814
2017,2,Anne Arundel,2062,Belvedere Elementary,Grade 1,103,20170814
2017,2,Anne Arundel,2062,Belvedere Elementary,Grade 2,84,20170814
2017,2,Anne Arundel,2062,Belvedere Elementary,Grade 3,96,20170814
2017,2,Anne Arundel,2062,Belvedere Elementary,Grade 4,86,20170814
2017,2,Anne Arundel,2062,Belvedere Elementary,Grade 5,86,20170814
2017,2,Anne Arundel,2062,Belvedere Elementary,Total Enrollment,569,20170814
2017,2,Anne Arundel,2072,Benfield Elementary,Prekindergarten,15,20170814
2017,2,Anne Arundel,2072,Benfield Elementary,Kindergarten,57,20170814
2017,2,Anne Arundel,2072,Benfield Elementary,Grade 1,65,20170814
2017,2,Anne Arundel,2072,Benfield Elementary,Grade 2,72,20170814
2017,2,Anne Arundel,2072,Benfield Elementary,Grade 3,81,20170814
2017,2,Anne Arundel,2072,Benfield Elementary,Grade 4,79,20170814
2017,2,Anne Arundel,2072,Benfield Elementary,Grade 5,77,20170814
2017,2,Anne Arundel,2072,Benfield Elementary,Total Enrollment,446,20170814
2017,2,Anne Arundel,2082,Bodkin Elementary,Kindergarten,92,20170814
2017,2,Anne Arundel,2082,Bodkin Elementary,Grade 1,94,20170814
2017,2,Anne Arundel,2082,Bodkin Elementary,Grade 2,75,20170814
2017,2,Anne Arundel,2082,Bodkin Elementary,Grade 3,115,20170814
2017,2,Anne Arundel,2082,Bodkin Elementary,Grade 4,101,20170814
2017,2,Anne Arundel,2082,Bodkin Elementary,Grade 5,113,20170814
2017,2,Anne Arundel,2082,Bodkin Elementary,Total Enrollment,590,20170814
2017,2,Anne Arundel,2092,Cape St. Claire Elementary,Kindergarten,92,20170814
2017,2,Anne Arundel,2092,Cape St. Claire Elementary,Grade 1,87,20170814
2017,2,Anne Arundel,2092,Cape St. Claire Elementary,Grade 2,112,20170814
2017,2,Anne Arundel,2092,Cape St. Claire Elementary,Grade 3,106,20170814
2017,2,Anne Arundel,2092,Cape St. Claire Elementary,Grade 4,100,20170814
2017,2,Anne Arundel,2092,Cape St. Claire Elementary,Grade 5,96,20170814
2017,2,Anne Arundel,2092,Cape St. Claire Elementary,Total Enrollment,593,20170814
2017,2,Anne Arundel,2102,Folger Mckinsey Elementary,Kindergarten,91,20170814
2017,2,Anne Arundel,2102,Folger Mckinsey Elementary,Grade 1,107,20170814
2017,2,Anne Arundel,2102,Folger Mckinsey Elementary,Grade 2,94,20170814
2017,2,Anne Arundel,2102,Folger Mckinsey Elementary,Grade 3,100,20170814
